name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
xgb-portion0.2_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.9992827685135378,0.00062114068767029,0.9992877492877493,0.0006168272106726188,0.9992877492877493,0.0006168272106726188,0.9993894993894994,0.0005287090377193715,0.9993894993894994,0.0005287090377193715,0.9992877492877493,0.0006168272106726188,0.9992827685135377,0.0006211406876704263,0.9992877492877493,0.0006168272106726188,-1.0,0.0,0.9287037037037038,0.007152004446598018,0.9455128205128204,0.0064102564102563875,0.9466666666666667,0.0065982887907386515,0.969017094017094,0.007005810389211504,0.9717460317460317,0.005415467336264252,0.9466666666666667,0.0065982887907386515,0.9322539682539682,0.007343427396381387,0.9455128205128204,0.0064102564102563875,-1.0,0.0
xgb-portion0.4_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9271367521367521,0.007255524293311821,0.9433760683760685,0.006672006408545249,0.942857142857143,0.005714285714285769,0.9659900284900286,0.007484989158469943,0.9696825396825397,0.006672333192693363,0.942857142857143,0.005714285714285769,0.9293333333333335,0.00479228404777482,0.9433760683760685,0.006672006408545249,-1.0,0.0
rf8_50_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9213675213675213,0.008253507656336841,0.939102564102564,0.0064102564102563875,0.942857142857143,0.005714285714285769,0.9672364672364672,0.003084136053363479,0.9682539682539683,0.0038490017945974737,0.942857142857143,0.005714285714285769,0.9264761904761905,0.007871991740865529,0.939102564102564,0.0064102564102563875,-1.0,0.0
knn5_1_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9292735042735044,0.0,0.9455128205128204,0.0,0.9428571428571427,0.0,0.9711538461538461,0.0,0.9723809523809525,0.0,0.9428571428571427,0.0,0.930095238095238,0.0,0.9455128205128204,0.0,-1.0,0.0
rf5_50_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9195156695156695,0.004488875001877282,0.9369658119658119,0.0037009632640360494,0.939047619047619,0.006598288790738595,0.9654558404558404,0.006168272106726733,0.9660317460317459,0.007698003589194947,0.939047619047619,0.006598288790738595,0.9225396825396825,0.008357832468268872,0.9369658119658119,0.0037009632640360494,-1.0,0.0
knn8_1_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9155982905982908,0.0,0.935897435897436,0.0,0.9371428571428572,0.0,0.966880341880342,0.0,0.9704761904761904,0.0,0.9371428571428572,0.0,0.9209523809523811,0.0,0.935897435897436,0.0,-1.0,0.0
nb5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9215811965811964,0.0,0.939102564102564,0.0,0.9371428571428572,0.0,0.9658119658119656,0.0,0.9657142857142856,0.0,0.9371428571428572,0.0,0.9201904761904762,0.0,0.939102564102564,0.0,-1.0,0.0
knn5_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.9508280855446843,0.0,0.9551282051282052,0.0,0.9551282051282052,0.0,0.9694573588804355,0.0,0.9694573588804355,0.0,0.9551282051282052,0.0,0.9508280855446848,0.0,0.9551282051282052,0.0,-1.0,0.0,0.9185897435897435,0.0,0.939102564102564,0.0,0.9371428571428572,0.0,0.967948717948718,0.0,0.9695238095238096,0.0,0.9371428571428572,0.0,0.9186666666666666,0.0,0.939102564102564,0.0,-1.0,0.0
xgb-portion0.6_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.915954415954416,0.014227196834357657,0.9326923076923078,0.011556254088025431,0.9352380952380952,0.011895234282663704,0.9594017094017094,0.004895914204012633,0.9638095238095237,0.004364357804719785,0.9352380952380952,0.011895234282663704,0.921904761904762,0.013735433430339011,0.9326923076923078,0.011556254088025431,-1.0,0.0
knn5_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.942774912830283,0.0,0.9455128205128204,0.0,0.9455128205128204,0.0,0.9581621370082908,0.0,0.9581621370082908,0.0,0.9455128205128204,0.0,0.9427749128302833,0.0,0.9455128205128204,0.0,-1.0,0.0,0.8993589743589743,0.0,0.9230769230769232,0.0,0.9257142857142856,0.0,0.9583333333333334,0.0,0.9609523809523809,0.0,0.9257142857142856,0.0,0.9034285714285714,0.0,0.9230769230769232,0.0,-1.0,0.0
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8948717948717948,0.0,0.9198717948717948,0.0,0.92,0.0,0.9572649572649571,0.0,0.958095238095238,0.0,0.92,0.0,0.8982857142857142,0.0,0.9198717948717948,0.0,-1.0,0.0
svm3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8873931623931625,0.0,0.9134615384615384,0.0,0.9142857142857143,0.0,0.9561965811965814,0.0,0.9571428571428572,0.0,0.9142857142857143,0.0,0.8916190476190476,0.0,0.9134615384615384,0.0,-1.0,0.0
rf3_200_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8913817663817664,0.007167946225304287,0.9166666666666666,0.005551444896054074,0.9142857142857143,0.0057142857142856995,0.9558404558404558,0.002688687476948379,0.9574603174603175,0.003344651985032468,0.9142857142857143,0.0057142857142856995,0.8936507936507936,0.007027857321661854,0.9166666666666666,0.005551444896054074,-1.0,0.0
rf3_100_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8943732193732193,0.019588707504807845,0.9188034188034188,0.015146844955937929,0.9142857142857143,0.011428571428571399,0.9576210826210825,0.007272285561489291,0.9593650793650793,0.006756760842473888,0.9142857142857143,0.011428571428571399,0.8945396825396825,0.014830664235390378,0.9188034188034188,0.015146844955937929,-1.0,0.0
xgb-portion0.8_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8830484330484332,0.011205901820691104,0.907051282051282,0.008479972150848017,0.9085714285714287,0.005714285714285783,0.9462250712250713,0.002688687476948293,0.9488888888888889,0.002199429596912865,0.9085714285714287,0.005714285714285783,0.8879999999999999,0.008786714357844417,0.907051282051282,0.008479972150848017,-1.0,0.0
knn5_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.933461868699425,0.0,0.9369658119658121,0.0,0.9369658119658121,0.0,0.951807451807452,0.0,0.951807451807452,0.0,0.9369658119658121,0.0,0.9334618686994252,0.0,0.9369658119658121,0.0,-1.0,0.0,0.8717948717948718,0.0,0.9006410256410257,0.0,0.9028571428571427,0.0,0.9492521367521366,0.0,0.9509523809523808,0.0,0.9028571428571427,0.0,0.8758095238095237,0.0,0.9006410256410257,0.0,-1.0,0.0
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.873076923076923,0.00920788949846802,0.9038461538461539,0.008479972150848017,0.900952380952381,0.008728715609439679,0.9472934472934472,0.005270173998201254,0.9485714285714285,0.0057931071717126515,0.900952380952381,0.008728715609439679,0.8733968253968255,0.009592766234051779,0.9038461538461539,0.008479972150848017,-1.0,0.0
nb3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.991417556802172,0.0,0.9914529914529914,0.0,0.9914529914529916,0.0,0.9931318681318683,0.0,0.9931318681318682,0.0,0.9914529914529916,0.0,0.991417556802172,0.0,0.9914529914529914,0.0,-1.0,0.0,0.8739316239316238,0.0,0.9006410256410257,0.0,0.8971428571428571,0.0,0.9428418803418802,0.0,0.9452380952380951,0.0,0.8971428571428571,0.0,0.873904761904762,0.0,0.9006410256410257,0.0,-1.0,0.0
rf3_50_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8628917378917379,0.0038540596177973536,0.892094017094017,0.0037009632640361296,0.8895238095238095,0.0032991443953693136,0.9408831908831908,0.003263942802675085,0.9400000000000001,0.004364357804719937,0.8895238095238095,0.0032991443953693136,0.8641269841269841,0.004492708462307182,0.892094017094017,0.0037009632640361296,-1.0,0.0
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8517094017094017,0.006225983882193842,0.8835470085470085,0.004895914204012633,0.8876190476190476,0.0032991443953693136,0.9414173789173789,0.003130056237757677,0.9452380952380953,0.0035951592548909995,0.8876190476190476,0.0032991443953693136,0.8599365079365078,0.005293502056404917,0.8835470085470085,0.004895914204012633,-1.0,0.0
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8472934472934474,0.024681414189515676,0.8803418803418803,0.019319595427377285,0.8838095238095237,0.017457431218879372,0.94017094017094,0.005653314767231896,0.9441269841269841,0.007698003589195037,0.8838095238095237,0.017457431218879372,0.856,0.0227066474129206,0.8803418803418803,0.019319595427377285,-1.0,0.0
xgb-portion0.6_8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.9992827685135378,0.00062114068767029,0.9992877492877493,0.000616827210672771,0.9992877492877493,0.0006168272106725708,0.9993894993894994,0.0005287090377193235,0.9993894993894994,0.0005287090377193235,0.9992877492877493,0.0006168272106725708,0.9992827685135377,0.0006211406876704263,0.9992877492877493,0.000616827210672771,-1.0,0.0,0.8512820512820513,0.006349426477822127,0.8824786324786325,0.006672006408545273,0.881904761904762,0.00659828879073854,0.9392806267806266,0.005956456083930857,0.9420634920634918,0.0060671475725765835,0.881904761904762,0.00659828879073854,0.8556825396825397,0.005765904423165758,0.8824786324786325,0.006672006408545273,-1.0,0.0
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8388888888888889,0.014731197566788992,0.8739316239316239,0.012953371424126245,0.8761904761904762,0.011895234282663588,0.9394586894586894,0.0049346176853816,0.9415873015873016,0.005819143739626513,0.8761904761904762,0.011895234282663588,0.8454603174603176,0.014292485167917085,0.8739316239316239,0.012953371424126245,-1.0,0.0
xgb-portion0.8_8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.9992827685135378,0.00062114068767029,0.9992877492877493,0.000616827210672723,0.9992877492877493,0.0006168272106726188,0.9993894993894994,0.0005287090377193715,0.9993894993894994,0.0005287090377193715,0.9992877492877493,0.0006168272106726188,0.9992827685135377,0.0006211406876704263,0.9992877492877493,0.000616827210672723,-1.0,0.0,0.8383190883190883,0.013358261633554929,0.8739316239316239,0.009791828408025265,0.8761904761904762,0.008728715609439679,0.9358974358974358,0.006672006408545305,0.938095238095238,0.005714285714285672,0.8761904761904762,0.008728715609439679,0.8457142857142858,0.011428571428571413,0.8739316239316239,0.009791828408025265,-1.0,0.0
knn3_1_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8331196581196582,0.0,0.875,0.0,0.8685714285714287,0.0,0.9326923076923076,0.0,0.9352380952380952,0.0,0.8685714285714287,0.0,0.8310476190476189,0.0,0.875,0.0,-1.0,0.0
knn8_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.8344998879239028,0.0,0.7873931623931624,0.0,0.7873931623931624,0.0,0.9678693528693528,0.0,0.9678693528693528,0.0,0.7873931623931624,0.0,0.8344998879239028,0.0,0.7873931623931624,0.0,-1.0,0.0,0.847822547822548,0.0,0.875,0.0,0.8685714285714287,0.0,0.9584935897435898,0.0,0.9595714285714286,0.0,0.8685714285714287,0.0,0.8447528344671204,0.0,0.875,0.0,-1.0,0.0
knn3_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.8296707444778414,0.0,0.8333333333333335,0.0,0.8333333333333334,0.0,0.8658352865083634,0.0,0.8658352865083634,0.0,0.8333333333333334,0.0,0.8296707444778414,0.0,0.8333333333333335,0.0,-1.0,0.0,0.8126068376068375,0.0,0.8557692307692307,0.0,0.8514285714285714,0.0,0.9241452991452993,0.0,0.9257142857142856,0.0,0.8514285714285714,0.0,0.8125714285714286,0.0,0.8557692307692307,0.0,-1.0,0.0
knn3_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.8646433652655373,0.0,0.8685897435897436,0.0,0.8685897435897436,0.0,0.892421004921005,0.0,0.892421004921005,0.0,0.8685897435897436,0.0,0.8646433652655373,0.0,0.8685897435897436,0.0,-1.0,0.0,0.8138888888888888,0.0,0.8557692307692307,0.0,0.8457142857142858,0.0,0.9278846153846154,0.0,0.93,0.0,0.8457142857142858,0.0,0.8078095238095239,0.0,0.8557692307692307,0.0,-1.0,0.0
knn8_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.7342803656702861,0.0,0.6698717948717948,0.0,0.6698717948717948,0.0,0.9632980678771976,0.0,0.9632980678771977,0.0,0.6698717948717948,0.0,0.734280365670286,0.0,0.6698717948717948,0.0,-1.0,0.0,0.8159240332317254,0.0,0.8397435897435898,0.0,0.84,0.0,0.9581552706552708,0.0,0.9544444444444444,0.0,0.84,0.0,0.814749250749251,0.0,0.8397435897435898,0.0,-1.0,0.0
knn3_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.851823766651702,0.0,0.8557692307692307,0.0,0.8557692307692307,0.0,0.8873479618671926,0.0,0.8873479618671926,0.0,0.8557692307692307,0.0,0.8518237666517018,0.0,0.8557692307692307,0.0,-1.0,0.0,0.8104700854700854,0.0,0.8493589743589743,0.0,0.84,0.0,0.9193376068376068,0.0,0.9204761904761906,0.0,0.84,0.0,0.8036190476190476,0.0,0.8493589743589743,0.0,-1.0,0.0
knn8_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.6498687368237777,0.0,0.5758547008547008,0.0,0.5758547008547008,0.0,0.95422233327358,0.0,0.95422233327358,0.0,0.5758547008547008,0.0,0.6498687368237778,0.0,0.5758547008547008,0.0,-1.0,0.0,0.7867576867576869,0.0,0.8076923076923078,0.0,0.8057142857142857,0.0,0.942948717948718,0.0,0.9401904761904761,0.0,0.8057142857142857,0.0,0.7819962894248608,0.0,0.8076923076923078,0.0,-1.0,0.0
dt8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.7195804195804195,0.012611505930523466,0.7702991452991452,0.015810521994603328,0.7771428571428571,0.015118578920369113,0.8879392212725546,0.01869262382936635,0.8886243386243388,0.01953370076796629,0.7771428571428571,0.015118578920369113,0.7304011544011545,0.011615089981310979,0.7702991452991452,0.015810521994603328,-1.0,0.0
xgb-portion0.4_8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.8394262780096452,0.009238362286725463,0.851851851851852,0.006868697123214362,0.8518518518518517,0.006868697123214326,0.8590733826951776,0.004861354128414852,0.8590733826951776,0.004861354128414852,0.8518518518518517,0.006868697123214326,0.8394262780096454,0.009238362286725489,0.851851851851852,0.006868697123214362,-1.0,0.0,0.7028083028083026,0.017006058587306205,0.7553418803418803,0.012953371424126248,0.7466666666666667,0.018368858592367553,0.8802350427350426,0.009215943499232859,0.8764761904761903,0.01093746396171573,0.7466666666666667,0.018368858592367553,0.6970068027210884,0.024626692209460586,0.7553418803418803,0.012953371424126248,-1.0,0.0
dt5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6361823361823361,0.015444348268619876,0.6965811965811967,0.017652469702840023,0.6952380952380953,0.01745743121887937,0.8344017094017092,0.020292115291904392,0.8387301587301587,0.017666174639107496,0.6952380952380953,0.01745743121887937,0.642984126984127,0.016196450811719398,0.6965811965811967,0.017652469702840023,-1.0,0.0
dt3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.5737891737891737,0.023563768266329867,0.6495726495726496,0.02426883908461654,0.638095238095238,0.018368858592367573,0.803525641025641,0.008512215507282914,0.8054920634920636,0.006143656893921867,0.638095238095238,0.018368858592367573,0.5693333333333332,0.018808981306221204,0.6495726495726496,0.02426883908461654,-1.0,0.0
adbt3_200_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.5583579875923359,0.043886824595150656,0.517094017094017,0.03922555502283295,0.5170940170940171,0.03922555502283298,0.8748012374683687,0.01517820074238668,0.8748012374683687,0.01517820074238668,0.5170940170940171,0.03922555502283298,0.5583579875923359,0.04388682459515073,0.517094017094017,0.03922555502283295,-1.0,0.0,0.2779552156745139,0.022696822578910016,0.31089743589743585,0.024198187292534482,0.3257142857142857,0.020603150145508474,0.8228283703644901,0.00791290645762889,0.8350800203122185,0.008867165140366673,0.3257142857142857,0.020603150145508474,0.2971740462266778,0.019918481036697872,0.31089743589743585,0.024198187292534482,-1.0,0.0
adbt3_100_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.47824085070684,0.024858867025257386,0.44230769230769224,0.022205779584216392,0.44230769230769224,0.022205779584216392,0.8679349004748079,0.00504111902699022,0.8679349004748079,0.005041119026990252,0.44230769230769224,0.022205779584216392,0.47824085070684,0.024858867025257275,0.44230769230769224,0.022205779584216392,-1.0,0.0,0.23604626579454946,0.01165715531895268,0.2756410256410256,0.0032051282051281937,0.28571428571428575,0.015118578920369113,0.8247900166759816,0.005396782268263075,0.8350826561352876,0.007265964573315574,0.28571428571428575,0.015118578920369113,0.25035489344479206,0.021901941697585265,0.2756410256410256,0.0032051282051281937,-1.0,0.0
adbt3_50_7_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.41679972984917124,0.0028603663492876357,0.39351851851851843,0.004044806514102828,0.39351851851851843,0.004044806514102725,0.8618019208082693,0.002772692795636869,0.8618019208082693,0.0027726927956367967,0.39351851851851843,0.004044806514102725,0.41679972984917124,0.0028603663492876357,0.39351851851851843,0.004044806514102828,-1.0,0.0,0.20581280635628454,0.011313635633641086,0.24999999999999997,0.013970829947245769,0.259047619047619,0.01649572197684645,0.8342673408462882,0.008788876708722752,0.8411500613004373,0.012323506809767786,0.259047619047619,0.01649572197684645,0.2197213842058562,0.013704827480323993,0.24999999999999997,0.013970829947245769,-1.0,0.0
xgb-portion0.2_8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.0751490826739266,0.01470640130169899,0.1317663817663817,0.014544571122978751,0.1317663817663817,0.014544571122978751,0.6725167230896911,0.0053531993039344205,0.6725167230896911,0.00535319930393436,0.1317663817663817,0.014544571122978751,0.0751490826739266,0.01470640130169899,0.1317663817663817,0.014544571122978751,-1.0,0.0,0.05578025525731323,0.012291607060620088,0.10790598290598284,0.012134419542308253,0.1028571428571428,0.011428571428571399,0.8292241408945783,0.018282414484589716,0.8323302688596806,0.024612518527182135,0.1028571428571428,0.011428571428571399,0.05200871364781134,0.010587197670719339,0.10790598290598284,0.012134419542308253,-1.0,0.0
