name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
knn5_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.988034188,,0.990384615,,0.990384615,,0.99465812,,0.99465812,,0.990384615,,0.988034188,,0.990384615,,-1,,0.913888889,,0.926282051,,0.931428571,,0.951923077,,0.948571429,,0.931428571,,0.916952381,,0.926282051,,-1,
knn5_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.973929414,,0.976495726,,0.976495726,,0.984570985,,0.984570985,,0.976495726,,0.973929414,,0.976495726,,-1,,0.893376068,,0.916666667,,0.914285714,,0.956730769,,0.95952381,,0.914285714,,0.894285714,,0.916666667,,-1,
knn5_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.979027094,,0.980769231,,0.980769231,,0.986173549,,0.986173549,,0.980769231,,0.979027094,,0.980769231,,-1,,0.884401709,,0.91025641,,0.914285714,,0.951923077,,0.955238095,,0.914285714,,0.892,,0.91025641,,-1,
svm8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,,0.99465812,,0.99465812,,0.995726496,,0.995726496,,0.99465812,,0.994444444,,0.99465812,,-1,,0.86030572,,0.881410256,,0.891428571,,0.965909091,,0.956363636,,0.891428571,,0.865230769,,0.881410256,,-1,
xgb-portion0.2_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.99123398,0.001086436,0.991452991,0.001068376,0.991452991,0.001068376,0.993009768,0.000999316,0.993009768,0.000999316,0.991452991,0.001068376,0.99123398,0.001086436,0.991452991,0.001068376,-1,0,0.857122507,0.022414859,0.885683761,0.020355298,0.88952381,0.023790469,0.936431624,0.015399076,0.936031746,0.016206808,0.88952381,0.023790469,0.862920635,0.024499958,0.885683761,0.020355298,-1,0
xgb-portion0.4_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.849430199,0.00142272,0.881410256,0.003205128,0.88952381,0.003299144,0.934472934,0.005377375,0.934920635,0.003061476,0.88952381,0.003299144,0.858222222,0.007233917,0.881410256,0.003205128,-1,0
knn8_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.985537326,,0.986111111,,0.986111111,,0.988858364,,0.988858364,,0.986111111,,0.985537326,,0.986111111,,-1,,0.864423077,,0.878205128,,0.885714286,,0.964590965,,0.959727891,,0.885714286,,0.868761905,,0.878205128,,-1,
knn8_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.973950258,,0.976495726,,0.976495726,,0.984099234,,0.984099234,,0.976495726,,0.973950258,,0.976495726,,-1,,0.861253561,,0.878205128,,0.88,,0.973023504,,0.969047619,,0.88,,0.861206349,,0.878205128,,-1,
rf5_200_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.846866097,0.006168272,0.871794872,0.005551445,0.876190476,0.006598289,0.920584046,0.006260112,0.91968254,0.006756761,0.876190476,0.006598289,0.852698413,0.006889693,0.871794872,0.005551445,-1,0
knn8_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.988034188,,0.990384615,,0.990384615,,0.99465812,,0.99465812,,0.990384615,,0.988034188,,0.990384615,,-1,,0.848397436,,0.865384615,,0.874285714,,0.958180708,,0.951156463,,0.874285714,,0.85352381,,0.865384615,,-1,
knn3_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.988034188,,0.990384615,,0.990384615,,0.99465812,,0.99465812,,0.990384615,,0.988034188,,0.990384615,,-1,,0.830555556,,0.858974359,,0.868571429,,0.921153846,,0.921142857,,0.868571429,,0.840761905,,0.858974359,,-1,
svm3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,,0.993589744,,0.993589744,,0.994810745,,0.994810745,,0.993589744,,0.993368597,,0.993589744,,-1,,0.836752137,,0.865384615,,0.868571429,,0.924679487,,0.925238095,,0.868571429,,0.842857143,,0.865384615,,-1,
rf5_100_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.831980057,0.021427622,0.860042735,0.021816857,0.866666667,0.021633937,0.913105413,0.023897577,0.914603175,0.024841143,0.866666667,0.021633937,0.840761905,0.021323127,0.860042735,0.021816857,-1,0
nb3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.979810499,,0.980769231,,0.980769231,,0.986326174,,0.986326174,,0.980769231,,0.979810499,,0.980769231,,-1,,0.818589744,,0.855769231,,0.862857143,,0.919337607,,0.923333333,,0.862857143,,0.83047619,,0.855769231,,-1,
knn8_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.965403249,,0.97008547,,0.97008547,,0.980894106,,0.980894106,,0.97008547,,0.965403249,,0.97008547,,-1,,0.849426451,,0.868589744,,0.862857143,,0.968702866,,0.965154062,,0.862857143,,0.842977444,,0.868589744,,-1,
xgb-portion0.6_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.820868946,0.015298807,0.856837607,0.008066062,0.860952381,0.011895234,0.929487179,0.001850482,0.928571429,0.000952381,0.860952381,0.011895234,0.826031746,0.017731004,0.856837607,0.008066062,-1,0
lr-lbfgs3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.99229275,0,0.992521368,0,0.992521368,0,0.993894994,0,0.993894994,0,0.992521368,0,0.99229275,0,0.992521368,0,-1,0,0.823076923,0,0.852564103,0,0.857142857,0,0.908119658,0,0.908571429,0,0.857142857,0,0.830285714,0,0.852564103,0,-1,0
rf5_50_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.812606838,0.009622504,0.84508547,0.003700963,0.84952381,0.003299144,0.905982906,0.01110289,0.906031746,0.011282131,0.84952381,0.003299144,0.818603175,0.00620243,0.84508547,0.003700963,-1,0
knn3_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.982278405,,0.982905983,,0.982905983,,0.985210623,,0.985210623,,0.982905983,,0.982278405,,0.982905983,,-1,,0.805982906,,0.83974359,,0.84,,0.904059829,,0.905904762,,0.84,,0.809333333,,0.83974359,,-1,
knn3_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.961187096,,0.963675214,,0.963675214,,0.974251176,,0.974251176,,0.963675214,,0.961187096,,0.963675214,,-1,,0.788247863,,0.830128205,,0.822857143,,0.901923077,,0.910666667,,0.822857143,,0.791047619,,0.830128205,,-1,
xgb-portion0.8_5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.76969882,0.023250624,0.814102564,0.016959944,0.820952381,0.013196578,0.911574074,0.008203802,0.909111111,0.006805582,0.820952381,0.013196578,0.777306122,0.018754262,0.814102564,0.016959944,-1,0
knn3_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.961953965,,0.96474359,,0.96474359,,0.975610501,,0.975610501,,0.96474359,,0.961953965,,0.96474359,,-1,,0.771916972,,0.814102564,,0.8,,0.889957265,,0.894285714,,0.8,,0.766965986,,0.814102564,,-1,
xgb-portion0.6_8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.726831502,0.024633889,0.769230769,0.016654335,0.779047619,0.018368859,0.88539886,0.012361039,0.881015873,0.014573711,0.779047619,0.018368859,0.738077098,0.023278913,0.769230769,0.016654335,-1,0
xgb-portion0.4_8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.723015873,0.03108418,0.764957265,0.036870585,0.771428571,0.04,0.884425451,0.031680995,0.880275132,0.033546714,0.771428571,0.04,0.730621315,0.03582343,0.764957265,0.036870585,-1,0
xgb-portion0.2_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.99123398,0.001086436,0.991452991,0.001068376,0.991452991,0.001068376,0.993009768,0.000999316,0.993009768,0.000999316,0.991452991,0.001068376,0.99123398,0.001086436,0.991452991,0.001068376,-1,0,0.692032967,0.031969035,0.748931624,0.025707712,0.756190476,0.028761274,0.853846154,0.01184501,0.855238095,0.013093073,0.756190476,0.028761274,0.702684807,0.033220738,0.748931624,0.025707712,-1,0
xgb-portion0.4_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994085829,0.000621141,0.994301994,0.000616827,0.994301994,0.000616827,0.995421245,0.000528709,0.995421245,0.000528709,0.994301994,0.000616827,0.994085829,0.000621141,0.994301994,0.000616827,-1,0,0.681450956,0.021564683,0.740384615,0.01110289,0.748571429,0.009897433,0.85744302,0.01078813,0.862444444,0.006191453,0.748571429,0.009897433,0.694893424,0.018137689,0.740384615,0.01110289,-1,0
xgb-portion0.8_8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.993368597,0,0.993589744,0,0.993589744,0,0.994810745,0,0.994810745,0,0.993589744,0,0.993368597,0,0.993589744,0,-1,0,0.687576313,0.015383169,0.740384615,0.012820513,0.742857143,0.011428571,0.863146113,0.00349236,0.85260771,0.002841171,0.742857143,0.011428571,0.69076644,0.014406206,0.740384615,0.012820513,-1,0
rf3_200_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.653844766,0.037283393,0.712606838,0.034271399,0.723809524,0.032991444,0.875459571,0.019785005,0.878293273,0.02033411,0.723809524,0.032991444,0.667485055,0.035542623,0.712606838,0.034271399,-1,0
rf3_100_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.649048945,0.026797804,0.705128205,0.026235105,0.714285714,0.026186147,0.869886209,0.013669959,0.868880574,0.014884595,0.714285714,0.026186147,0.659209922,0.026376388,0.705128205,0.026235105,-1,0
xgb-portion0.6_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.643799766,0.010248571,0.696581197,0.010303046,0.706666667,0.011895234,0.855785418,0.022861852,0.860966811,0.018960722,0.706666667,0.011895234,0.659044363,0.013248771,0.696581197,0.010303046,-1,0
rf3_50_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.622398897,0.031006244,0.681623932,0.026688026,0.693333333,0.029323437,0.856907984,0.00898053,0.85626833,0.009205089,0.693333333,0.029323437,0.634431389,0.031044434,0.681623932,0.026688026,-1,0
xgb-portion0.8_3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.511784097,0.009545524,0.568376068,0.007401927,0.584761905,0.003299144,0.816175791,0.010428744,0.822483055,0.007265896,0.584761905,0.003299144,0.533425315,0.006691963,0.568376068,0.007401927,-1,0
dt8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.445072119,0.028558203,0.491452991,0.035304939,0.502857143,0.026186147,0.809942194,0.036277582,0.809498754,0.033008766,0.502857143,0.026186147,0.460606739,0.016416113,0.491452991,0.035304939,-1,0
dt5_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.353088116,0.020983968,0.419871795,0.030574974,0.43047619,0.027004661,0.693503256,0.0161615,0.700748299,0.008266569,0.43047619,0.027004661,0.370426304,0.018936588,0.419871795,0.030574974,-1,0
xgb-portion0.2_8_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.563526457,0.068883558,0.632122507,0.066138721,0.632122507,0.066138721,0.854481531,0.020231488,0.854481531,0.020231488,0.632122507,0.066138721,0.563526457,0.068883558,0.632122507,0.066138721,-1,0,0.33923982,0.036143262,0.39957265,0.032894881,0.401904762,0.037179469,0.781473002,0.007999461,0.779674981,0.008497043,0.401904762,0.037179469,0.345564531,0.038583353,0.39957265,0.032894881,-1,0
adbt8_200_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.667839275,0.008815982,0.692307692,0.01110289,0.692307692,0.01110289,0.966865311,0.006662853,0.966865311,0.006662853,0.692307692,0.01110289,0.667839275,0.008815982,0.692307692,0.01110289,-1,0,0.282482874,0.025798573,0.304487179,0.029375485,0.304761905,0.020067912,0.916079322,0.016502144,0.917571662,0.017114562,0.304761905,0.020067912,0.287749813,0.014215207,0.304487179,0.029375485,-1,0
adbt5_100_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.824838271,0.002079583,0.836538462,0.003700963,0.836538462,0.003700963,0.982320183,0.002371718,0.982320183,0.002371718,0.836538462,0.003700963,0.824838271,0.002079583,0.836538462,0.003700963,-1,0,0.270570479,0.013774019,0.282051282,0.02220578,0.285714286,0.015118579,0.896944953,0.004219156,0.887356009,0.009142304,0.285714286,0.015118579,0.277393802,0.006983687,0.282051282,0.02220578,-1,0
adbt5_200_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.87986959,0.008842974,0.889957265,0.009791828,0.889957265,0.009791828,0.983694615,0.001575924,0.983694615,0.001575924,0.889957265,0.009791828,0.87986959,0.008842974,0.889957265,0.009791828,-1,0,0.273342487,0.017655237,0.282051282,0.023112508,0.283809524,0.020067912,0.894421741,0.00578313,0.882846143,0.006137993,0.283809524,0.020067912,0.279394771,0.012582415,0.282051282,0.023112508,-1,0
adbt5_200_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.57416234,0.038177948,0.604700855,0.040710596,0.604700855,0.040710596,0.958934039,0.005141443,0.958934039,0.005141443,0.604700855,0.040710596,0.57416234,0.038177948,0.604700855,0.040710596,-1,0,0.244290154,0.016810717,0.283119658,0.021816857,0.274285714,0.02060315,0.877748767,0.024948555,0.886894774,0.025909042,0.274285714,0.02060315,0.241449763,0.014934676,0.283119658,0.021816857,-1,0
adbt5_50_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.790974505,0.008309417,0.802350427,0.006410256,0.802350427,0.006410256,0.982776673,0.004274435,0.982776673,0.004274435,0.802350427,0.006410256,0.790974505,0.008309417,0.802350427,0.006410256,-1,0,0.2423952,0.017996452,0.271367521,0.016132125,0.274285714,0.015118579,0.874901439,0.043489021,0.874078248,0.044645885,0.274285714,0.015118579,0.249203194,0.020590855,0.271367521,0.016132125,-1,0
adbt5_100_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.76896332,0.026900805,0.782407407,0.02476544,0.782407407,0.02476544,0.981944358,0.003628856,0.981944358,0.003628856,0.782407407,0.02476544,0.76896332,0.026900805,0.782407407,0.02476544,-1,0,0.244765994,0.01702813,0.268162393,0.01213442,0.27047619,0.020067912,0.866947654,0.002313954,0.853811396,0.003504339,0.27047619,0.020067912,0.252135235,0.022097281,0.268162393,0.01213442,-1,0
adbt5_200_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.808610981,0.035777203,0.819444444,0.035304939,0.819444444,0.035304939,0.98372151,0.000428728,0.98372151,0.000428728,0.819444444,0.035304939,0.808610981,0.035777203,0.819444444,0.035304939,-1,0,0.248897252,0.02404425,0.264957265,0.029082602,0.268571429,0.026186147,0.90219902,0.006384419,0.896841221,0.00081313,0.268571429,0.026186147,0.257476135,0.024880171,0.264957265,0.029082602,-1,0
adbt5_50_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.680049383,0.025612789,0.69480057,0.02722438,0.69480057,0.02722438,0.979053778,0.002693377,0.979053778,0.002693377,0.69480057,0.02722438,0.680049383,0.025612789,0.69480057,0.02722438,-1,0,0.226032764,0.018007558,0.253205128,0.011556254,0.255238095,0.014380637,0.832093547,0.008815661,0.826577359,0.007522313,0.255238095,0.014380637,0.233020408,0.018492759,0.253205128,0.011556254,-1,0
adbt8_50_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.785650588,0.036344196,0.802706553,0.03750492,0.802706553,0.03750492,0.974244879,0.002549392,0.974244879,0.002549392,0.802706553,0.03750492,0.785650588,0.036344196,0.802706553,0.03750492,-1,0,0.213674842,0.021902075,0.239316239,0.024056261,0.241904762,0.016495722,0.86806093,0.02957018,0.85347072,0.024673839,0.241904762,0.016495722,0.216272719,0.014022473,0.239316239,0.024056261,-1,0
adbt8_50_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.943772894,0.019839509,0.949786325,0.019230769,0.949786325,0.019230769,0.988869464,0.002414257,0.988869464,0.002414257,0.949786325,0.019230769,0.943772894,0.019839509,0.949786325,0.019230769,-1,0,0.215322427,0.025168268,0.224358974,0.025439916,0.238095238,0.034914862,0.933679647,0.016883505,0.923501026,0.011619888,0.238095238,0.034914862,0.231339903,0.036854658,0.224358974,0.025439916,-1,0
adbt8_100_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.912458417,0.021451523,0.921652422,0.022007855,0.921652422,0.022007855,0.984241942,0.007008635,0.984241942,0.007008635,0.921652422,0.022007855,0.912458417,0.021451523,0.921652422,0.022007855,-1,0,0.196921986,0.032839514,0.22008547,0.028905447,0.234285714,0.031815796,0.925521263,0.013836741,0.91320602,0.012031792,0.234285714,0.031815796,0.210043497,0.030721736,0.22008547,0.028905447,-1,0
adbt5_100_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.413273545,0.016986182,0.448717949,0.01110289,0.448717949,0.01110289,0.953977546,0.008202162,0.953977546,0.008202162,0.448717949,0.01110289,0.413273545,0.016986182,0.448717949,0.01110289,-1,0,0.184776462,0.014810951,0.226495726,0.013344013,0.224761905,0.021633937,0.88111723,0.007508964,0.885743323,0.00470199,0.224761905,0.021633937,0.185851828,0.02277122,0.226495726,0.013344013,-1,0
adbt8_100_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.432124433,0.002696044,0.463675214,0.003700963,0.463675214,0.003700963,0.9579277,0.005481582,0.9579277,0.005481582,0.463675214,0.003700963,0.432124433,0.002696044,0.463675214,0.003700963,-1,0,0.197027633,0.014851974,0.222222222,0.014803853,0.217142857,0.011428571,0.906866507,0.012686573,0.904121,0.015499299,0.217142857,0.011428571,0.194810664,0.014424702,0.222222222,0.014803853,-1,0
adbt8_200_4_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.9608775,0.009040254,0.966524217,0.009334289,0.966524217,0.009334289,0.988470931,0.001579509,0.988470931,0.001579509,0.966524217,0.009334289,0.9608775,0.009040254,0.966524217,0.009334289,-1,0,0.173917505,0.012911763,0.182692308,0.017845399,0.201904762,0.006598289,0.95311083,0.014240165,0.947761402,0.018117294,0.201904762,0.006598289,0.197009059,0.004958796,0.182692308,0.017845399,-1,0
adbt8_100_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.964570615,0.006776648,0.969017094,0.006410256,0.969017094,0.006410256,0.990633903,0.000268869,0.990633903,0.000268869,0.969017094,0.006410256,0.964570615,0.006776648,0.969017094,0.006410256,-1,0,0.160098831,0.028084558,0.170940171,0.026104256,0.188571429,0.024907994,0.956865226,0.002793247,0.945095704,0.005439439,0.188571429,0.024907994,0.181427157,0.024684624,0.170940171,0.026104256,-1,0
dt3_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.994444444,0,0.99465812,0,0.99465812,0,0.995726496,0,0.995726496,0,0.99465812,0,0.994444444,0,0.99465812,0,-1,0,0.132378531,0.031738213,0.168803419,0.035450128,0.177142857,0.04,0.670466097,0.037026114,0.676574296,0.034767047,0.177142857,0.04,0.14280566,0.036410539,0.168803419,0.035450128,-1,0
adbt3_200_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.354227254,0.013812468,0.378205128,0.019583657,0.378205128,0.019583657,0.969863873,0.007053087,0.969863873,0.007053087,0.378205128,0.019583657,0.354227254,0.013812468,0.378205128,0.019583657,-1,0,0.10354152,0.007011049,0.127136752,0.007401927,0.142857143,0.009897433,0.794008149,0.021447413,0.787729744,0.01393023,0.142857143,0.009897433,0.118971209,0.012878751,0.127136752,0.007401927,-1,0
adbt5_50_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.225953064,0.041302087,0.260683761,0.036450261,0.260683761,0.036450261,0.953875641,0.00799013,0.953875641,0.00799013,0.260683761,0.036450261,0.225953064,0.041302087,0.260683761,0.036450261,-1,0,0.103330052,0.018589547,0.143162393,0.021340795,0.140952381,0.017457431,0.890255232,0.004960008,0.895567203,0.002981375,0.140952381,0.017457431,0.104782562,0.016871419,0.143162393,0.021340795,-1,0
adbt8_200_7_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.986253561,0.008018754,0.988247863,0.006410256,0.988247863,0.006410256,0.993233618,0.002224002,0.993233618,0.002224002,0.988247863,0.006410256,0.986253561,0.008018754,0.988247863,0.006410256,-1,0,0.11648815,0.003226298,0.126068376,0.003700963,0.139047619,0.003299144,0.969142654,0.011452468,0.959532217,0.020140393,0.139047619,0.003299144,0.132138652,0.005745465,0.126068376,0.003700963,-1,0
adbt8_50_1_oversampled_t70_trainnoise-0_testnoise-1_thresh-2,0.220559355,0.027162072,0.247863248,0.022512081,0.247863248,0.022512081,0.962666264,0.011254489,0.962666264,0.011254489,0.247863248,0.022512081,0.220559355,0.027162072,0.247863248,0.022512081,-1,0,0.102757829,0.003467224,0.122863248,0.006672006,0.121904762,0.008728716,0.944114611,0.01260987,0.941002646,0.011058211,0.121904762,0.008728716,0.101431953,0.005702012,0.122863248,0.006672006,-1,0
