name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
nb5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9911141523132474,0.0,0.9914529914529914,0.0,0.9914529914529916,0.0,0.994033744033744,0.0,0.994033744033744,0.0,0.9914529914529916,0.0,0.9911141523132472,0.0,0.9914529914529914,0.0,-1.0,0.0,0.9444444444444444,0.0,0.9583333333333334,0.0,0.96,0.0,0.9775641025641024,0.0,0.98,0.0,0.96,0.0,0.9485714285714286,0.0,0.9583333333333334,0.0,-1.0,0.0
knn5_5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9870876232867184,0.0,0.9871794871794872,0.0,0.9871794871794872,0.0,0.990828615828616,0.0,0.9908286158286158,0.0,0.9871794871794872,0.0,0.9870876232867184,0.0,0.9871794871794872,0.0,-1.0,0.0,0.935897435897436,0.0,0.9519230769230768,0.0,0.9542857142857144,0.0,0.9743589743589745,0.0,0.9771428571428572,0.0,0.9542857142857144,0.0,0.9409523809523812,0.0,0.9519230769230768,0.0,-1.0,0.0
svm5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.9420940170940172,0.0,0.9519230769230768,0.0,0.9542857142857144,0.0,0.969017094017094,0.0,0.9676190476190476,0.0,0.9542857142857144,0.0,0.9443809523809524,0.0,0.9519230769230768,0.0,-1.0,0.0
lr-lbfgs5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.9420940170940172,0.0,0.9519230769230768,0.0,0.9542857142857144,0.0,0.969017094017094,0.0,0.9676190476190476,0.0,0.9542857142857144,0.0,0.9443809523809524,0.0,0.9519230769230768,0.0,-1.0,0.0
knn5_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9923002211463752,0.0,0.9925213675213674,0.0,0.9925213675213675,0.0,0.9937423687423688,0.0,0.9937423687423688,0.0,0.9925213675213675,0.0,0.992300221146375,0.0,0.9925213675213674,0.0,-1.0,0.0,0.939102564102564,0.0,0.9519230769230768,0.0,0.9542857142857144,0.0,0.971153846153846,0.0,0.9714285714285714,0.0,0.9542857142857144,0.0,0.9428571428571428,0.0,0.9519230769230768,0.0,-1.0,0.0
rf8_100_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703067,0.0,0.998931623931624,0.0,-1.0,0.0,0.9314102564102563,0.009252408160090235,0.9444444444444445,0.007401926528072099,0.9504761904761905,0.006598288790738676,0.9675925925925926,0.002467308842690684,0.9692063492063491,0.002199429596912849,0.9504761904761905,0.006598288790738676,0.9377142857142857,0.008247860988423115,0.9444444444444445,0.007401926528072099,-1.0,0.0
rf3_200_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.9335470085470086,0.0053773749538966395,0.9463141025641024,0.004033031215422301,0.9500000000000001,0.0028571428571428914,0.9666132478632481,0.0016025641025639672,0.9683333333333333,0.0014285714285713995,0.9500000000000001,0.0028571428571428914,0.9381904761904762,0.004223534824015911,0.9463141025641024,0.004033031215422301,-1.0,0.0
knn5_7_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9735160813096037,0.0,0.9764957264957266,0.0,0.9764957264957264,0.0,0.984414623837701,0.0,0.9844146238377006,0.0,0.9764957264957264,0.0,0.9735160813096037,0.0,0.9764957264957266,0.0,-1.0,0.0,0.9273504273504272,0.0,0.9455128205128204,0.0,0.9485714285714286,0.0,0.971153846153846,0.0,0.9742857142857144,0.0,0.9485714285714286,0.0,0.9333333333333332,0.0,0.9455128205128204,0.0,-1.0,0.0
nb8_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9913433788433788,0.0,0.9914529914529916,0.0,0.9914529914529916,0.0,0.9936965811965812,0.0,0.9936965811965812,0.0,0.9914529914529916,0.0,0.9913433788433788,0.0,0.9914529914529916,0.0,-1.0,0.0,0.9273504273504272,0.0,0.9455128205128204,0.0,0.9485714285714286,0.0,0.971153846153846,0.0,0.9742857142857144,0.0,0.9485714285714286,0.0,0.9333333333333332,0.0,0.9455128205128204,0.0,-1.0,0.0
knn5_1_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9935358758888172,0.0,0.9946581196581198,0.0,0.9946581196581196,0.0,0.9970862470862472,0.0,0.997086247086247,0.0,0.9946581196581196,0.0,0.993535875888817,0.0,0.9946581196581198,0.0,-1.0,0.0,0.9335470085470085,0.0,0.9455128205128204,0.0,0.9485714285714286,0.0,0.965811965811966,0.0,0.9647619047619046,0.0,0.9485714285714286,0.0,0.9367619047619048,0.0,0.9455128205128204,0.0,-1.0,0.0
