name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
lr5_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9922927499850578,0.0,0.9925213675213674,0.0,0.9925213675213675,0.0,0.9938949938949938,0.0,0.9938949938949938,0.0,0.9925213675213675,0.0,0.9922927499850578,0.0,0.9925213675213674,0.0,-1.0,0.0,0.9495726495726496,0.0,0.9615384615384616,0.0,0.9657142857142856,0.0,0.981837606837607,0.0,0.9819047619047618,0.0,0.9657142857142856,0.0,0.953904761904762,0.0,0.9615384615384616,0.0,-1.0,0.0
lr-lbfgs5_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9922927499850578,0.0,0.9925213675213674,0.0,0.9925213675213677,0.0,0.9938949938949937,0.0,0.9938949938949937,0.0,0.9925213675213677,0.0,0.9922927499850578,0.0,0.9925213675213674,0.0,-1.0,0.0,0.9495726495726495,0.0,0.9615384615384615,0.0,0.9657142857142856,0.0,0.981837606837607,0.0,0.9819047619047618,0.0,0.9657142857142856,0.0,0.953904761904762,0.0,0.9615384615384615,0.0,-1.0,0.0
knn5_1_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.988034188034188,0.0,0.9903846153846154,0.0,0.9903846153846154,0.0,0.9946581196581198,0.0,0.9946581196581196,0.0,0.9903846153846154,0.0,0.988034188034188,0.0,0.9903846153846154,0.0,-1.0,0.0,0.9463675213675212,0.0,0.9583333333333334,0.0,0.96,0.0,0.9786324786324788,0.0,0.9761904761904759,0.0,0.96,0.0,0.9481904761904764,0.0,0.9583333333333334,0.0,-1.0,0.0
knn5_3_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9866131731516349,0.0,0.9871794871794872,0.0,0.9871794871794872,0.0,0.9897741147741148,0.0,0.9897741147741148,0.0,0.9871794871794872,0.0,0.9866131731516349,0.0,0.9871794871794872,0.0,-1.0,0.0,0.9476495726495724,0.0,0.9583333333333334,0.0,0.96,0.0,0.9743589743589745,0.0,0.9742857142857145,0.0,0.96,0.0,0.9504761904761904,0.0,0.9583333333333334,0.0,-1.0,0.0
svm5_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.993368597214751,0.0,0.9935897435897436,0.0,0.9935897435897436,0.0,0.9948107448107448,0.0,0.9948107448107448,0.0,0.9935897435897436,0.0,0.993368597214751,0.0,0.9935897435897436,0.0,-1.0,0.0,0.9463675213675213,0.0,0.9583333333333334,0.0,0.96,0.0,0.9786324786324789,0.0,0.976190476190476,0.0,0.96,0.0,0.9481904761904764,0.0,0.9583333333333334,0.0,-1.0,0.0
rf8_200_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9944444444444444,0.0,0.9946581196581198,0.0,0.9946581196581196,0.0,0.9957264957264956,0.0,0.9957264957264956,0.0,0.9946581196581196,0.0,0.9944444444444444,0.0,0.9946581196581198,0.0,-1.0,0.0,0.9384615384615386,0.004441155916843436,0.952991452991453,0.0037009632640360494,0.9580952380952382,0.0032991443953692013,0.977920227920228,0.0012336544213454059,0.9777777777777775,0.002199429596912753,0.9580952380952382,0.0032991443953692013,0.9436190476190477,0.00461880215351713,0.952991452991453,0.0037009632640360494,-1.0,0.0
rf8_100_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9944444444444444,0.0,0.9946581196581198,0.0,0.9946581196581196,0.0,0.9957264957264956,0.0,0.9957264957264956,0.0,0.9946581196581196,0.0,0.9944444444444444,0.0,0.9946581196581198,0.0,-1.0,0.0,0.9381766381766382,0.00493461768538164,0.952991452991453,0.0037009632640360494,0.9580952380952382,0.0032991443953692013,0.9775641025641026,0.0018504816320181609,0.9780952380952379,0.0016495721976846327,0.9580952380952382,0.0032991443953692013,0.9437460317460317,0.004398859193825882,0.952991452991453,0.0037009632640360494,-1.0,0.0
lr-lbfgs8_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9922927499850578,0.0,0.9925213675213674,0.0,0.9925213675213677,0.0,0.9938949938949937,0.0,0.9938949938949937,0.0,0.9925213675213677,0.0,0.9922927499850578,0.0,0.9925213675213674,0.0,-1.0,0.0,0.9324786324786324,0.0,0.9487179487179487,0.0,0.9542857142857144,0.0,0.9754273504273504,0.0,0.976190476190476,0.0,0.9542857142857144,0.0,0.9386666666666665,0.0,0.9487179487179487,0.0,-1.0,0.0
lr8_oversampled_t70_trainnoise-0_testnoise-0_thresh-2,0.9922927499850578,0.0,0.9925213675213674,0.0,0.9925213675213675,0.0,0.9938949938949938,0.0,0.9938949938949938,0.0,0.9925213675213675,0.0,0.9922927499850578,0.0,0.9925213675213674,0.0,-1.0,0.0,0.9324786324786324,0.0,0.9487179487179488,0.0,0.9542857142857144,0.0,0.9754273504273504,0.0,0.976190476190476,0.0,0.9542857142857144,0.0,0.9386666666666664,0.0,0.9487179487179488,0.0,-1.0,0.0
