name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
lr-lbfgs5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.9096459096459096,0.0,0.9294871794871796,0.0,0.9314285714285714,0.0,0.9673076923076924,0.0,0.9674285714285716,0.0,0.9314285714285714,0.0,0.9131972789115644,0.0,0.9294871794871796,0.0,-1.0,0.0
svm5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8995726495726496,0.0,0.9230769230769232,0.0,0.9257142857142856,0.0,0.9615384615384616,0.0,0.9628571428571427,0.0,0.9257142857142856,0.0,0.9047619047619048,0.0,0.9230769230769232,0.0,-1.0,0.0
rf5_200_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.896937321937322,0.006878660586282055,0.9188034188034188,0.004895914204012717,0.9180952380952382,0.0032991443953692256,0.9515669515669515,0.00863558094941733,0.9555555555555556,0.007698003589194939,0.9180952380952382,0.0032991443953692256,0.901015873015873,0.0039051490323001804,0.9188034188034188,0.004895914204012717,-1.0,0.0
lr-lbfgs8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8878205128205128,0.0,0.9102564102564102,0.0,0.9142857142857143,0.0,0.9508547008547007,0.0,0.9533333333333333,0.0,0.9142857142857143,0.0,0.8942857142857142,0.0,0.9102564102564102,0.0,-1.0,0.0
nb5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8865384615384616,0.0,0.9134615384615384,0.0,0.9142857142857143,0.0,0.9583333333333334,0.0,0.958095238095238,0.0,0.9142857142857143,0.0,0.8881904761904762,0.0,0.9134615384615384,0.0,-1.0,0.0
rf5_100_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8884615384615384,0.012868499935823575,0.9123931623931624,0.011256040334244443,0.9123809523809524,0.00872871560943972,0.9487179487179486,0.0118969323992095,0.9536507936507936,0.010830934672528202,0.9123809523809524,0.00872871560943972,0.8938412698412698,0.010513066411932592,0.9123931623931624,0.011256040334244443,-1.0,0.0
nb8_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.8827228327228328,0.0,0.9102564102564102,0.0,0.9028571428571427,0.0,0.9566239316239317,0.0,0.9559999999999998,0.0,0.9028571428571427,0.0,0.8766258503401362,0.0,0.9102564102564102,0.0,-1.0,0.0
rf5_50_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.863105413105413,0.025359326280881694,0.8952991452991453,0.02134079525153654,0.8952380952380953,0.020067911910195708,0.9415954415954418,0.01394356976527907,0.9466666666666668,0.013434986647300936,0.8952380952380953,0.020067911910195708,0.8683174603174603,0.024064413434636892,0.8952991452991453,0.02134079525153654,-1.0,0.0
rf8_200_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.869017094017094,0.02378234885124186,0.8974358974358975,0.0200160192256359,0.8952380952380953,0.023790468565327256,0.9428418803418803,0.014890341735861479,0.9452380952380953,0.013273676061682239,0.8952380952380953,0.023790468565327256,0.8714285714285714,0.026205536795306444,0.8974358974358975,0.0200160192256359,-1.0,0.0
