name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
lr-lbfgs3_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6957264957264957,0.7532051282051282,0.7428571428571429,0.8482905982905982,0.8504761904761904,0.7428571428571429,0.6918095238095238,0.7532051282051282,-1
lr-lbfgs5_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8961538461538462,0.9198717948717948,0.92,0.9497863247863249,0.9533333333333333,0.92,0.8986666666666666,0.9198717948717948,-1
lr-lbfgs8_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8653846153846154,0.8910256410256411,0.8914285714285715,0.9444444444444444,0.9428571428571428,0.8914285714285715,0.8666666666666666,0.8910256410256411,-1
lr-lbfgs3_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6957264957264957,0.7532051282051282,0.7428571428571429,0.8482905982905982,0.8504761904761904,0.7428571428571429,0.6918095238095238,0.7532051282051282,-1
lr-lbfgs5_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8961538461538462,0.9198717948717948,0.92,0.9497863247863249,0.9533333333333333,0.92,0.8986666666666666,0.9198717948717948,-1
lr-lbfgs8_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8653846153846154,0.8910256410256411,0.8914285714285715,0.9444444444444444,0.9428571428571428,0.8914285714285715,0.8666666666666666,0.8910256410256411,-1
lr-lbfgs3_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6957264957264957,0.7532051282051282,0.7428571428571429,0.8482905982905982,0.8504761904761904,0.7428571428571429,0.6918095238095238,0.7532051282051282,-1
lr-lbfgs5_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8961538461538462,0.9198717948717948,0.92,0.9497863247863249,0.9533333333333333,0.92,0.8986666666666666,0.9198717948717948,-1
lr-lbfgs8_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8653846153846154,0.8910256410256411,0.8914285714285715,0.9444444444444444,0.9428571428571428,0.8914285714285715,0.8666666666666666,0.8910256410256411,-1
lr-lbfgs3_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6957264957264957,0.7532051282051282,0.7428571428571429,0.8482905982905982,0.8504761904761904,0.7428571428571429,0.6918095238095238,0.7532051282051282,-1
lr-lbfgs5_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8961538461538462,0.9198717948717948,0.92,0.9497863247863249,0.9533333333333333,0.92,0.8986666666666666,0.9198717948717948,-1
lr-lbfgs8_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8653846153846154,0.8910256410256411,0.8914285714285715,0.9444444444444444,0.9428571428571428,0.8914285714285715,0.8666666666666666,0.8910256410256411,-1
lr-lbfgs3_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6957264957264957,0.7532051282051282,0.7428571428571429,0.8482905982905982,0.8504761904761904,0.7428571428571429,0.6918095238095238,0.7532051282051282,-1
lr-lbfgs5_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8961538461538462,0.9198717948717948,0.92,0.9497863247863249,0.9533333333333333,0.92,0.8986666666666666,0.9198717948717948,-1
lr-lbfgs8_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8653846153846154,0.8910256410256411,0.8914285714285715,0.9444444444444443,0.9428571428571428,0.8914285714285715,0.8666666666666666,0.8910256410256411,-1
