name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.991417556802172,0.9914529914529914,0.9914529914529916,0.9931318681318684,0.9931318681318682,0.9914529914529916,0.991417556802172,0.9914529914529914,-1,0.7743589743589744,0.8237179487179487,0.8114285714285714,0.905128205128205,0.9135238095238096,0.8114285714285714,0.7729523809523811,0.8237179487179487,-1
svm3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8121794871794871,0.842948717948718,0.8342857142857143,0.8995726495726496,0.8933333333333332,0.8342857142857143,0.808952380952381,0.842948717948718,-1
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7314102564102564,0.7692307692307693,0.7657142857142857,0.8552350427350427,0.8571428571428571,0.7657142857142857,0.7306666666666666,0.7692307692307693,-1
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7169108669108669,0.7692307692307693,0.7714285714285715,0.866880341880342,0.8740952380952381,0.7714285714285715,0.7238639455782313,0.7692307692307693,-1
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7072649572649572,0.7532051282051282,0.7542857142857143,0.8466880341880341,0.8490476190476189,0.7542857142857143,0.7129523809523809,0.7532051282051282,-1
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7008852258852258,0.75,0.7485714285714286,0.8476495726495727,0.8512380952380952,0.7485714285714286,0.7057687074829931,0.75,-1
dt3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.292094017094017,0.3493589743589743,0.3428571428571428,0.626068376068376,0.6157142857142858,0.3428571428571428,0.2921904761904761,0.3493589743589743,-1
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8032051282051281,0.8397435897435898,0.8342857142857143,0.8974358974358975,0.8980952380952381,0.8342857142857143,0.8043809523809523,0.8397435897435898,-1
knn3_1_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7215811965811966,0.7692307692307693,0.76,0.8717948717948718,0.8733333333333334,0.76,0.718095238095238,0.7692307692307693,-1
knn3_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8646433652655372,0.8685897435897436,0.8685897435897436,0.892421004921005,0.8924210049210048,0.8685897435897436,0.8646433652655372,0.8685897435897436,-1,0.6732905982905982,0.7275641025641025,0.7142857142857143,0.8647435897435896,0.8708571428571428,0.7142857142857143,0.6679999999999999,0.7275641025641025,-1
knn3_5_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8518237666517019,0.8557692307692307,0.8557692307692307,0.8873479618671926,0.8873479618671926,0.8557692307692307,0.8518237666517018,0.8557692307692307,-1,0.6826923076923077,0.7467948717948718,0.7314285714285714,0.8607905982905982,0.8692380952380951,0.7314285714285714,0.6758095238095237,0.7467948717948718,-1
