name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,0.9578212385904694,0.9583333333333334,0.9583333333333334,0.9643162393162392,0.9643162393162392,0.9583333333333334,0.9578212385904692,0.9583333333333334,-1,0.6502136752136752,0.7115384615384616,0.7142857142857143,0.8547008547008546,0.8571428571428571,0.7142857142857143,0.6632380952380952,0.7115384615384616,-1
svm3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.6782051282051282,0.7307692307692307,0.7257142857142858,0.8338675213675213,0.8404761904761905,0.7257142857142858,0.683047619047619,0.7307692307692307,-1
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5225579975579976,0.5673076923076923,0.5771428571428572,0.7270299145299146,0.7452380952380951,0.5771428571428572,0.5439183673469388,0.5673076923076923,-1
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5480769230769231,0.6185897435897436,0.6057142857142858,0.7825854700854702,0.79,0.6057142857142858,0.5455238095238095,0.6185897435897436,-1
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5220085470085469,0.592948717948718,0.5828571428571429,0.764957264957265,0.7733333333333332,0.5828571428571429,0.5243809523809523,0.592948717948718,-1
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4948717948717949,0.5705128205128205,0.56,0.7627136752136752,0.7799047619047619,0.56,0.4973333333333333,0.5705128205128205,-1
dt3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.1541819291819291,0.1891025641025641,0.1885714285714285,0.5231837606837607,0.512095238095238,0.1885714285714285,0.1576326530612244,0.1891025641025641,-1
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7168803418803419,0.7692307692307693,0.76,0.8664529914529914,0.8723809523809524,0.76,0.7192380952380952,0.7692307692307693,-1
knn3_1_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4635836385836385,0.5288461538461539,0.52,0.7659188034188035,0.7689523809523809,0.52,0.4652517006802721,0.5288461538461539,-1
knn3_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,0.556944586587061,0.5705128205128205,0.5705128205128205,0.6722388010849549,0.6722388010849549,0.5705128205128205,0.5569445865870609,0.5705128205128205,-1,0.4183150183150182,0.4807692307692308,0.4685714285714286,0.7730413105413104,0.7662539682539682,0.4685714285714286,0.4127074829931972,0.4807692307692308,-1
knn3_5_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,0.5394944019512369,0.5512820512820513,0.5512820512820513,0.6672739392815652,0.6672739392815653,0.5512820512820513,0.5394944019512369,0.5512820512820513,-1,0.5096764346764348,0.5737179487179487,0.56,0.7917378917378918,0.7766349206349207,0.56,0.4995102040816326,0.5737179487179487,-1
knn3_7_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,0.5480662998072776,0.5576923076923077,0.5576923076923077,0.676468438968439,0.676468438968439,0.5576923076923077,0.5480662998072776,0.5576923076923077,-1,0.5311507936507937,0.5961538461538461,0.5828571428571429,0.8049755799755801,0.7922448979591838,0.5828571428571429,0.5232244897959184,0.5961538461538461,-1
rf3_50_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4816239316239316,0.5641025641025641,0.5485714285714286,0.7592948717948718,0.7673333333333333,0.5485714285714286,0.4765714285714286,0.5641025641025641,-1
rf3_100_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5632478632478632,0.6314102564102564,0.6171428571428571,0.780982905982906,0.7904761904761903,0.6171428571428571,0.5577142857142857,0.6314102564102564,-1
rf3_200_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-1_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5972222222222222,0.657051282051282,0.6514285714285715,0.8233974358974359,0.8273333333333334,0.6514285714285715,0.6043809523809524,0.657051282051282,-1
