name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
nb5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9911141523132474,0.0,0.9914529914529914,0.0,0.9914529914529916,0.0,0.994033744033744,0.0,0.994033744033744,0.0,0.9914529914529916,0.0,0.9911141523132472,0.0,0.9914529914529914,0.0,-1.0,0.0,0.8705128205128204,0.0,0.9006410256410257,0.0,0.9085714285714286,0.0,0.9465811965811964,0.0,0.9504761904761904,0.0,0.9085714285714286,0.0,0.8815238095238095,0.0,0.9006410256410257,0.0,-1.0,0.0
nb8_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9913433788433788,0.0,0.9914529914529916,0.0,0.9914529914529916,0.0,0.9936965811965812,0.0,0.9936965811965812,0.0,0.9914529914529916,0.0,0.9913433788433788,0.0,0.9914529914529916,0.0,-1.0,0.0,0.8811965811965811,0.0,0.907051282051282,0.0,0.9085714285714286,0.0,0.9433760683760684,0.0,0.9476190476190476,0.0,0.9085714285714286,0.0,0.8872380952380953,0.0,0.907051282051282,0.0,-1.0,0.0
lr-lbfgs5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.8423076923076922,0.0,0.8717948717948718,0.0,0.8857142857142857,0.0,0.9230769230769232,0.0,0.9257142857142856,0.0,0.8857142857142857,0.0,0.8560000000000001,0.0,0.8717948717948718,0.0,-1.0,0.0
knn5_5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9870876232867184,0.0,0.9871794871794872,0.0,0.9871794871794872,0.0,0.990828615828616,0.0,0.9908286158286158,0.0,0.9871794871794872,0.0,0.9870876232867184,0.0,0.9871794871794872,0.0,-1.0,0.0,0.837037037037037,0.0,0.8685897435897436,0.0,0.88,0.0,0.946275946275946,0.0,0.9461224489795916,0.0,0.88,0.0,0.8485079365079364,0.0,0.8685897435897436,0.0,-1.0,0.0
knn5_7_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9735160813096037,0.0,0.9764957264957266,0.0,0.9764957264957264,0.0,0.984414623837701,0.0,0.9844146238377006,0.0,0.9764957264957264,0.0,0.9735160813096037,0.0,0.9764957264957266,0.0,-1.0,0.0,0.8480769230769232,0.0,0.8782051282051282,0.0,0.88,0.0,0.9401709401709404,0.0,0.9409523809523808,0.0,0.88,0.0,0.851047619047619,0.0,0.8782051282051282,0.0,-1.0,0.0
knn5_1_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9935358758888172,0.0,0.9946581196581198,0.0,0.9946581196581196,0.0,0.9970862470862472,0.0,0.997086247086247,0.0,0.9946581196581196,0.0,0.993535875888817,0.0,0.9946581196581198,0.0,-1.0,0.0,0.8371794871794871,0.0,0.8653846153846154,0.0,0.88,0.0,0.9262820512820512,0.0,0.9276190476190476,0.0,0.88,0.0,0.8506666666666666,0.0,0.8653846153846154,0.0,-1.0,0.0
knn5_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9923002211463752,0.0,0.9925213675213674,0.0,0.9925213675213675,0.0,0.9937423687423688,0.0,0.9937423687423688,0.0,0.9925213675213675,0.0,0.992300221146375,0.0,0.9925213675213674,0.0,-1.0,0.0,0.8412698412698413,0.0,0.8717948717948718,0.0,0.88,0.0,0.933119658119658,0.0,0.9369523809523812,0.0,0.88,0.0,0.8522448979591837,0.0,0.8717948717948718,0.0,-1.0,0.0
rf8_200_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703067,0.0,0.998931623931624,0.0,-1.0,0.0,0.8327737077737077,0.009107839111913842,0.8621794871794872,0.009615384615384595,0.8704761904761904,0.008728715609439745,0.9242877492877493,0.00915650856017658,0.9240634920634919,0.008656369253157799,0.8704761904761904,0.008728715609439745,0.8412244897959184,0.008703102639714631,0.8621794871794872,0.009615384615384595,-1.0,0.0
svm5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.8179487179487179,0.0,0.8525641025641025,0.0,0.8685714285714285,0.0,0.9220085470085472,0.0,0.9209523809523807,0.0,0.8685714285714285,0.0,0.8316190476190475,0.0,0.8525641025641025,0.0,-1.0,0.0
rf8_100_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703067,0.0,0.998931623931624,0.0,-1.0,0.0,0.8208316374983041,0.01981483459983728,0.8514957264957266,0.016447440511047712,0.8590476190476192,0.01189523428266361,0.9256817256817257,0.012608069388086049,0.9220408163265307,0.011821524358168464,0.8590476190476192,0.01189523428266361,0.8272350718065002,0.015878929467479156,0.8514957264957266,0.016447440511047712,-1.0,0.0
lr-lbfgs8_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703067,0.0,0.998931623931624,0.0,-1.0,0.0,0.7923076923076923,0.0,0.8333333333333334,0.0,0.8457142857142858,0.0,0.9166666666666666,0.0,0.918095238095238,0.0,0.8457142857142858,0.0,0.8059047619047619,0.0,0.8333333333333334,0.0,-1.0,0.0
rf8_50_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703067,0.0,0.998931623931624,0.0,-1.0,0.0,0.7772317188983856,0.032356048133347304,0.8173076923076924,0.02794165989449151,0.8285714285714286,0.02490799396308956,0.9041005291005292,0.027411975959780767,0.8998185941043083,0.02546811342432885,0.8285714285714286,0.02490799396308956,0.7866455026455027,0.028690568764624214,0.8173076923076924,0.02794165989449151,-1.0,0.0
xgb-portion0.4_5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.0,0.998931623931624,0.0,0.998931623931624,0.0,0.9990842490842492,0.0,0.9990842490842492,0.0,0.998931623931624,0.0,0.9989241527703066,0.0,0.998931623931624,0.0,-1.0,0.0,0.7255418192918193,0.02043158321573306,0.7676282051282052,0.014452723566740018,0.78,0.01951800145897068,0.8545405982905983,0.008481542370683933,0.8554285714285714,0.012578160775560227,0.78,0.01951800145897068,0.7382993197278911,0.024565571858093143,0.7676282051282052,0.014452723566740018,-1.0,0.0
xgb-portion0.2_5_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9957262288993056,0.0008870846400147481,0.9957264957264957,0.0008723254069740254,0.9957264957264956,0.000872325406974101,0.9960164835164835,0.0008210609069788636,0.9960164835164835,0.0008210609069788778,0.9957264957264956,0.000872325406974101,0.9957262288993058,0.0008870846400147894,0.9957264957264957,0.0008723254069740254,-1.0,0.0,0.7089209401709401,0.036727437784909896,0.7604166666666666,0.03314119095992758,0.7728571428571429,0.032450904833144445,0.8703258547008547,0.025272514371354197,0.8677380952380953,0.0259203238737545,0.7728571428571429,0.032450904833144445,0.7223809523809523,0.03667330387258851,0.7604166666666666,0.03314119095992758,-1.0,0.0
