name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
xgb-portion0.6_3_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6921367521367521,0.024835274388867585,0.7455128205128205,0.024049142926030852,0.7417142857142858,0.026310547275934515,0.8309829059829059,0.029743770108255577,0.8304761904761904,0.034541046600049,0.7417142857142858,0.026310547275934515,0.6942095238095238,0.027080663918682715,0.7455128205128205,0.024049142926030852,-1.0,0.0
xgb-portion0.2_3_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.691923076923077,0.020001985985113435,0.75,0.013970829947245775,0.7405714285714285,0.018339207469578515,0.8407051282051281,0.016681726704514396,0.844095238095238,0.010538774105045993,0.7405714285714285,0.018339207469578515,0.6878095238095238,0.0228793542873856,0.75,0.013970829947245775,-1.0,0.0
rf3_45_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6754945054945056,0.023224547763541308,0.7371794871794872,0.02113927236902714,0.7245714285714285,0.020761030999525663,0.8368589743589743,0.0198715076718516,0.8396190476190476,0.02099940610325312,0.7245714285714285,0.020761030999525663,0.6701170068027211,0.023828178503517657,0.7371794871794872,0.02113927236902714,-1.0,0.0
knn3_1_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6728632478632479,0.0,0.7307692307692307,0.0,0.72,0.0,0.8301282051282051,0.0,0.8390476190476189,0.0,0.72,0.0,0.6672380952380952,0.0,0.7307692307692307,0.0,-1.0,0.0
knn3_7_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8494480754751057,0.0,0.8514957264957266,0.0,0.8514957264957264,0.0,0.8826306883999191,0.0,0.8826306883999193,0.0,0.8514957264957264,0.0,0.8494480754751057,0.0,0.8514957264957266,0.0,-1.0,0.0,0.646082621082621,0.0,0.7147435897435898,0.0,0.7142857142857143,0.0,0.8490918803418802,0.0,0.851190476190476,0.0,0.7142857142857143,0.0,0.6506031746031746,0.0,0.7147435897435898,0.0,-1.0,0.0
knn3_3_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8665250764842931,0.0,0.8664529914529917,0.0,0.8664529914529915,0.0,0.8950338301299838,0.0,0.895033830129984,0.0,0.8664529914529915,0.0,0.8665250764842929,0.0,0.8664529914529917,0.0,-1.0,0.0,0.6540598290598291,0.0,0.717948717948718,0.0,0.7085714285714285,0.0,0.8215811965811965,0.0,0.8295238095238094,0.0,0.7085714285714285,0.0,0.6479999999999999,0.0,0.717948717948718,0.0,-1.0,0.0
xgb-portion0.8_3_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6432905982905982,0.026593165881849158,0.7,0.026873427969557204,0.7017142857142857,0.025038745485950437,0.8162393162393162,0.025641025641025588,0.8148571428571427,0.024435578684961285,0.7017142857142857,0.025038745485950437,0.6522285714285714,0.02457305273332808,0.7,0.026873427969557204,-1.0,0.0
rf3_30_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.6134493284493284,0.032389226576715655,0.6820512820512821,0.031107911688592133,0.6765714285714286,0.033466401061363026,0.803440170940171,0.023194146714518225,0.8053714285714285,0.02201757698170091,0.6765714285714286,0.033466401061363026,0.6128163265306121,0.03480362526948518,0.6820512820512821,0.031107911688592133,-1.0,0.0
knn8_5_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8234689249267415,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0,0.9538173034397868,0.0,0.9538173034397864,0.0,0.7777777777777778,0.0,0.8234689249267413,0.0,0.7777777777777778,0.0,-1.0,0.0,0.6531091291960858,0.0,0.6891025641025641,0.0,0.6742857142857143,0.0,0.9264149249443367,0.0,0.9197102841136455,0.0,0.6742857142857143,0.0,0.6390034506556245,0.0,0.6891025641025641,0.0,-1.0,0.0
knn3_5_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8504319576434959,0.0,0.8536324786324784,0.0,0.8536324786324785,0.0,0.8777192714692713,0.0,0.8777192714692715,0.0,0.8536324786324785,0.0,0.8504319576434961,0.0,0.8536324786324784,0.0,-1.0,0.0,0.6206552706552707,0.0,0.6794871794871795,0.0,0.6742857142857143,0.0,0.8266559829059827,0.0,0.8292857142857143,0.0,0.6742857142857143,0.0,0.6176507936507936,0.0,0.6794871794871795,0.0,-1.0,0.0
