name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9902675316136856,0.9903846153846154,0.9903846153846154,0.9927808302808304,0.9927808302808304,0.9903846153846154,0.9902675316136856,0.9903846153846154,-1,0.6712606837606838,0.7243589743589743,0.72,0.8595085470085468,0.8604761904761904,0.72,0.6756190476190477,0.7243589743589743,-1
svm3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.646082621082621,0.6987179487179487,0.7028571428571428,0.8488858363858364,0.8475374149659863,0.7028571428571428,0.6547301587301587,0.6987179487179487,-1
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9957819957819956,0.9957264957264956,0.9957264957264956,0.996260683760684,0.9962606837606838,0.9957264957264956,0.995781995781996,0.9957264957264956,-1,0.4658119658119657,0.5288461538461539,0.5314285714285715,0.7353098290598291,0.7304761904761905,0.5314285714285715,0.4733333333333334,0.5288461538461539,-1
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.4111416361416362,0.4711538461538461,0.4914285714285714,0.7167735042735043,0.7083809523809524,0.4914285714285714,0.4291972789115646,0.4711538461538461,-1
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.3940628815628815,0.4711538461538461,0.48,0.7508801383801383,0.7402131519274376,0.48,0.4114965986394557,0.4711538461538461,-1
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.3128205128205128,0.3685897435897436,0.3828571428571428,0.7890669515669517,0.7838730158730157,0.3828571428571428,0.3348571428571428,0.3685897435897436,-1
dt3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.0775811261388184,0.1057692307692307,0.1085714285714285,0.6402046783625731,0.6360601503759399,0.1085714285714285,0.0801512297226583,0.1057692307692307,-1
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9989241527703068,0.998931623931624,0.998931623931624,0.9990842490842492,0.9990842490842492,0.998931623931624,0.9989241527703066,0.998931623931624,-1,0.6601495726495725,0.7147435897435898,0.7142857142857143,0.8680555555555557,0.8661904761904763,0.7142857142857143,0.668952380952381,0.7147435897435898,-1
knn3_1_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9935358758888172,0.9946581196581198,0.9946581196581196,0.9970862470862472,0.997086247086247,0.9946581196581196,0.993535875888817,0.9946581196581198,-1,0.6612484737484737,0.7115384615384616,0.72,0.8455128205128204,0.8436190476190476,0.72,0.6731972789115646,0.7115384615384616,-1
knn3_3_same_as_zurich_oversampled_t70_trainnoise-0_testnoise-2_thresh-2,0.9901485266869882,0.9903846153846154,0.9903846153846154,0.9919108669108668,0.9919108669108668,0.9903846153846154,0.9901485266869882,0.9903846153846154,-1,0.6529304029304029,0.7083333333333334,0.7085714285714285,0.8560897435897437,0.8513333333333333,0.7085714285714285,0.6579863945578232,0.7083333333333334,-1
