name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.991417556802172,0.9914529914529914,0.9914529914529916,0.9931318681318684,0.9931318681318682,0.9914529914529916,0.991417556802172,0.9914529914529914,-1,0.8739316239316238,0.9006410256410257,0.8971428571428571,0.9428418803418802,0.9452380952380952,0.8971428571428571,0.873904761904762,0.9006410256410257,-1
svm3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8873931623931625,0.9134615384615384,0.9142857142857144,0.9561965811965814,0.9571428571428572,0.9142857142857144,0.8916190476190476,0.9134615384615384,-1
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8799145299145298,0.9102564102564102,0.9085714285714286,0.9508547008547008,0.9523809523809524,0.9085714285714286,0.8811428571428571,0.9102564102564102,-1
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8502136752136752,0.8846153846153846,0.8857142857142857,0.9401709401709402,0.9447619047619048,0.8857142857142857,0.8558095238095237,0.8846153846153846,-1
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8224358974358975,0.8621794871794872,0.8685714285714285,0.938034188034188,0.9428571428571428,0.8685714285714285,0.8348571428571429,0.8621794871794872,-1
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8455128205128205,0.8814102564102564,0.88,0.9423076923076924,0.9428571428571428,0.88,0.8474285714285715,0.8814102564102564,-1
dt3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5871794871794871,0.6602564102564102,0.6514285714285715,0.8084401709401708,0.8063809523809524,0.6514285714285715,0.5847619047619047,0.6602564102564102,-1
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8948717948717948,0.9198717948717948,0.92,0.9572649572649572,0.958095238095238,0.92,0.8982857142857142,0.9198717948717948,-1
knn3_1_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.8331196581196582,0.875,0.8685714285714285,0.9326923076923076,0.9352380952380952,0.8685714285714285,0.831047619047619,0.875,-1
knn3_3_same_as_zurich_oversampled_t70_trainnoise-1_testnoise-0_thresh-2,0.8646433652655372,0.8685897435897436,0.8685897435897436,0.892421004921005,0.8924210049210048,0.8685897435897436,0.8646433652655372,0.8685897435897436,-1,0.8138888888888889,0.8557692307692307,0.8457142857142858,0.9278846153846154,0.93,0.8457142857142858,0.8078095238095239,0.8557692307692307,-1
