name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,0.9578212385904694,0.9583333333333334,0.9583333333333334,0.9643162393162392,0.9643162393162392,0.9583333333333334,0.9578212385904692,0.9583333333333334,-1,0.5264957264957264,0.6057692307692307,0.6057142857142858,0.7841880341880342,0.7895238095238095,0.6057142857142858,0.5339047619047618,0.6057692307692307,-1
svm3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4816239316239316,0.5480769230769231,0.5485714285714286,0.704594017094017,0.7052380952380952,0.5485714285714286,0.4878095238095237,0.5480769230769231,-1
xgb-portion0.2_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4207264957264957,0.4679487179487179,0.4628571428571428,0.6511752136752137,0.6480952380952382,0.4628571428571428,0.4220952380952381,0.4679487179487179,-1
xgb-portion0.4_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4267094017094017,0.4967948717948718,0.4857142857142857,0.6602564102564102,0.6647619047619048,0.4857142857142857,0.4228571428571429,0.4967948717948718,-1
xgb-portion0.6_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.482051282051282,0.5480769230769231,0.5542857142857143,0.7400641025641026,0.7501904761904762,0.5542857142857143,0.498095238095238,0.5480769230769231,-1
xgb-portion0.8_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.4151709401709401,0.483974358974359,0.48,0.685042735042735,0.6954285714285714,0.48,0.4259047619047619,0.483974358974359,-1
dt3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.1027777777777777,0.141025641025641,0.1428571428571428,0.5117521367521367,0.5014285714285714,0.1428571428571428,0.1076190476190476,0.141025641025641,-1
lr-lbfgs3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.5303418803418802,0.6025641025641025,0.6057142857142858,0.7646367521367521,0.7739999999999999,0.6057142857142858,0.5394285714285714,0.6025641025641025,-1
knn3_1_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.342002442002442,0.4134615384615384,0.4,0.6463675213675214,0.6466666666666666,0.4,0.3368707482993197,0.4134615384615384,-1
knn3_3_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,0.556944586587061,0.5705128205128205,0.5705128205128205,0.6722388010849549,0.6722388010849549,0.5705128205128205,0.5569445865870609,0.5705128205128205,-1,0.2574786324786324,0.3205128205128205,0.32,0.652991452991453,0.6573333333333333,0.32,0.262095238095238,0.3205128205128205,-1
knn3_5_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,0.5394944019512369,0.5512820512820513,0.5512820512820513,0.6672739392815652,0.6672739392815653,0.5512820512820513,0.5394944019512369,0.5512820512820513,-1,0.3472222222222222,0.4166666666666667,0.4057142857142857,0.7025641025641027,0.7000952380952382,0.4057142857142857,0.3417142857142857,0.4166666666666667,-1
knn3_7_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,0.5480662998072776,0.5576923076923077,0.5576923076923077,0.676468438968439,0.676468438968439,0.5576923076923077,0.5480662998072776,0.5576923076923077,-1,0.3752442002442002,0.4551282051282051,0.4514285714285714,0.725534188034188,0.7260000000000001,0.4514285714285714,0.3788027210884353,0.4551282051282051,-1
rf3_50_same_as_zurich_oversampled_t70_trainnoise-2_testnoise-2_thresh-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.3115384615384615,0.3814102564102564,0.3885714285714285,0.6540598290598291,0.6582857142857143,0.3885714285714285,0.3289523809523809,0.3814102564102564,-1
