name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
xgb_8,0.996779929,0.996794872,0.996794872,0.997100122,0.997100122,0.996794872,0.996779929,0.996794872,0.999994256,0.627808303,0.692307692,0.702857143,0.836965812,0.830285714,0.702857143,0.635482993,0.692307692,0.988650554
abdt3_15_3,0.059034177,0.068376068,0.068376068,0.942642136,0.942642136,0.068376068,0.059034177,0.068376068,0.766148562,0.023046643,0.048076923,0.045714286,0.936239301,0.931849938,0.045714286,0.020768526,0.048076923,0.708928319
abdt3_30_3,0.054691515,0.06517094,0.06517094,0.947149084,0.947149084,0.06517094,0.054691515,0.06517094,0.756665288,0.028426231,0.057692308,0.062857143,0.947053883,0.945416507,0.062857143,0.030359562,0.057692308,0.70850774
abdt3_45_3,0.053024289,0.064102564,0.064102564,0.930014568,0.930014568,0.064102564,0.053024289,0.064102564,0.756113868,0.027923465,0.051282051,0.051428571,0.94679224,0.950664321,0.051428571,0.029463203,0.051282051,0.707142084
abdt5_15_3,0.041073319,0.048076923,0.048076923,0.985798544,0.985798544,0.048076923,0.041073319,0.048076923,0.554797353,0.034692154,0.044871795,0.04,0.988820667,0.990034423,0.04,0.030925577,0.044871795,0.539824426
abdt5_30_3,0.041073319,0.048076923,0.048076923,0.985798544,0.985798544,0.048076923,0.041073319,0.048076923,0.554805395,0.034692154,0.044871795,0.04,0.988820667,0.990034423,0.04,0.030925577,0.044871795,0.539898107
abdt5_45_3,0.041073319,0.048076923,0.048076923,0.985798544,0.985798544,0.048076923,0.041073319,0.048076923,0.554805395,0.034692154,0.044871795,0.04,0.988820667,0.990034423,0.04,0.030925577,0.044871795,0.539898107
abdt8_15_3,0.115476849,0.121794872,0.121794872,0.993636195,0.993636195,0.121794872,0.115476849,0.121794872,0.609057072,0.048154623,0.057692308,0.051428571,0.98294507,0.984796748,0.051428571,0.042926407,0.057692308,0.556848808
abdt8_30_3,0.141120608,0.147435897,0.147435897,0.993637581,0.993637581,0.147435897,0.141120608,0.147435897,0.631472291,0.053924807,0.060897436,0.057142857,0.976535296,0.975273369,0.057142857,0.050355828,0.060897436,0.567182264
abdt8_45_3,0.141120608,0.147435897,0.147435897,0.993637581,0.993637581,0.147435897,0.141120608,0.147435897,0.631472291,0.053924807,0.060897436,0.057142857,0.976535296,0.975273369,0.057142857,0.050355828,0.060897436,0.566591963
abdt10_15_3,0.096244131,0.102564103,0.102564103,0.993635206,0.993635206,0.102564103,0.096244131,0.102564103,0.591811414,0.064180738,0.070512821,0.068571429,0.987218814,0.988606486,0.068571429,0.062926829,0.070512821,0.559557334
abdt10_30_3,0.109065934,0.115384615,0.115384615,0.993635861,0.993635861,0.115384615,0.109065934,0.115384615,0.603349876,0.077002216,0.083333333,0.08,0.987219302,0.988606921,0.08,0.074356261,0.083333333,0.570650174
abdt10_45_3,0.109065934,0.115384615,0.115384615,0.993635861,0.993635861,0.115384615,0.109065934,0.115384615,0.603349876,0.077002216,0.083333333,0.08,0.987219302,0.988606921,0.08,0.074356261,0.083333333,0.570244928
abdt3_15_8,0.582351255,0.551282051,0.551282051,0.872928133,0.872928133,0.551282051,0.582351255,0.551282051,0.968016497,0.199236874,0.230769231,0.222857143,0.729002502,0.728425087,0.222857143,0.197605442,0.230769231,0.87342118
abdt3_30_8,0.599471144,0.557692308,0.557692308,0.869639071,0.869639071,0.557692308,0.599471144,0.557692308,0.967434059,0.193620269,0.230769231,0.228571429,0.695562331,0.698520325,0.228571429,0.197197279,0.230769231,0.871378765
abdt3_45_8,0.60887308,0.567307692,0.567307692,0.871570287,0.871570287,0.567307692,0.60887308,0.567307692,0.967329519,0.213049451,0.262820513,0.262857143,0.723721671,0.725527128,0.262857143,0.21737415,0.262820513,0.875269596
abdt5_15_8,0.108933711,0.107905983,0.107905983,0.979869327,0.979869327,0.107905983,0.108933711,0.107905983,0.624035015,0.062049062,0.070512821,0.062857143,0.951964974,0.957180205,0.062857143,0.055312307,0.070512821,0.585557183
abdt5_30_8,0.111551926,0.111111111,0.111111111,0.986279583,0.986279583,0.111111111,0.111551926,0.111111111,0.623855804,0.062049062,0.070512821,0.062857143,0.951964974,0.957180205,0.062857143,0.055312307,0.070512821,0.590412895
abdt5_45_8,0.115773242,0.117521368,0.117521368,0.986933872,0.986933872,0.117521368,0.115773242,0.117521368,0.623807554,0.068541494,0.080128205,0.08,0.953288922,0.952720822,0.08,0.065056836,0.080128205,0.590265533
abdt8_15_8,0.166764533,0.173076923,0.173076923,0.993639053,0.993639053,0.173076923,0.166764533,0.173076923,0.653225806,0.071021313,0.080128205,0.074285714,0.966921172,0.960988778,0.074285714,0.065596142,0.080128205,0.574377671
abdt8_30_8,0.166764533,0.173076923,0.173076923,0.993639053,0.993639053,0.173076923,0.166764533,0.173076923,0.653225806,0.071020299,0.080128205,0.074285714,0.979741171,0.978131177,0.074285714,0.065595238,0.080128205,0.573879792
abdt8_45_8,0.166764533,0.173076923,0.173076923,0.993639053,0.993639053,0.173076923,0.166764533,0.173076923,0.653225806,0.071021313,0.080128205,0.074285714,0.973331428,0.972417349,0.074285714,0.065596142,0.080128205,0.573621695
abdt10_15_8,0.109065934,0.115384615,0.115384615,0.993635861,0.993635861,0.115384615,0.109065934,0.115384615,0.603349876,0.077002216,0.083333333,0.08,0.987219302,0.988606921,0.08,0.074356261,0.083333333,0.569637059
abdt10_30_8,0.109065934,0.115384615,0.115384615,0.993635861,0.993635861,0.115384615,0.109065934,0.115384615,0.603349876,0.077002216,0.083333333,0.08,0.987219302,0.988606921,0.08,0.074356261,0.083333333,0.569821262
abdt10_45_8,0.109065934,0.115384615,0.115384615,0.993635861,0.993635861,0.115384615,0.109065934,0.115384615,0.603349876,0.077002216,0.083333333,0.08,0.987219302,0.988606921,0.08,0.074356261,0.083333333,0.569618639
abdt3_15_18,1,1,1,1,1,1,1,1,1,0.37542735,0.451923077,0.457142857,0.728205128,0.718190476,0.457142857,0.38152381,0.451923077,0.913223885
abdt3_30_18,1,1,1,1,1,1,1,1,1,0.402136752,0.448717949,0.451428571,0.729558405,0.729396825,0.451428571,0.407428571,0.448717949,0.942379031
abdt3_45_18,1,1,1,1,1,1,1,1,1,0.42979798,0.483974359,0.491428571,0.772970085,0.766666667,0.491428571,0.436848485,0.483974359,0.952824925
abdt5_15_18,0.384653577,0.36965812,0.36965812,0.965004256,0.965004256,0.36965812,0.384653577,0.36965812,0.855083402,0.206334436,0.230769231,0.222857143,0.896240392,0.898934292,0.222857143,0.201075269,0.230769231,0.792820649
abdt5_30_18,0.437423366,0.411324786,0.411324786,0.96143855,0.96143855,0.411324786,0.437423366,0.411324786,0.860136936,0.207617986,0.230769231,0.222857143,0.862784118,0.867205651,0.222857143,0.202028986,0.230769231,0.795436967
abdt5_45_18,0.452616454,0.426282051,0.426282051,0.964605507,0.964605507,0.426282051,0.452616454,0.426282051,0.8606941,0.215951319,0.237179487,0.222857143,0.852634545,0.857205651,0.222857143,0.205838509,0.237179487,0.794147122
abdt8_15_18,0.25750634,0.258547009,0.258547009,0.988150658,0.988150658,0.258547009,0.25750634,0.258547009,0.725643323,0.124448628,0.131410256,0.12,0.931669074,0.923849765,0.12,0.113222777,0.131410256,0.618440678
abdt8_30_18,0.262437306,0.263888889,0.263888889,0.992729413,0.992729413,0.263888889,0.262437306,0.263888889,0.725643323,0.130946065,0.137820513,0.131428571,0.938123842,0.935397935,0.131428571,0.119172414,0.137820513,0.619123825
abdt8_45_18,0.25750634,0.258547009,0.258547009,0.988150658,0.988150658,0.258547009,0.25750634,0.258547009,0.725643323,0.124447392,0.131410256,0.12,0.938078704,0.929563492,0.12,0.113221675,0.131410256,0.618311842
abdt10_15_18,0.227282917,0.232905983,0.232905983,0.988148806,0.988148806,0.232905983,0.227282917,0.232905983,0.706312609,0.128371628,0.134615385,0.131428571,0.980853576,0.977293233,0.131428571,0.120296846,0.134615385,0.622946299
abdt10_30_18,0.227282917,0.232905983,0.232905983,0.988148806,0.988148806,0.232905983,0.227282917,0.232905983,0.706312609,0.128290598,0.134615385,0.125714286,0.974401996,0.971466922,0.125714286,0.12007619,0.134615385,0.622503786
abdt10_45_18,0.227282917,0.232905983,0.232905983,0.988148806,0.988148806,0.232905983,0.227282917,0.232905983,0.706312609,0.128290598,0.134615385,0.125714286,0.96799174,0.965752637,0.125714286,0.12007619,0.134615385,0.622098327
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,max test micro acc,0.942857143,,,,,,,
,,,,,,,,,,max test f1,0.925,,,,,,,
,,,,,,,,,,max test bal acc,0.939102564,,,,,,,
