val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,rank,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_lr,joint_weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,last_layer_epochs,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,datetime
0.030797101,0.097826087,0.042553191,0.919466403,0.974371373,0.042553191,0.030141844,0.045977011,0.035802469,0.12345679,0.042553191,0.908436214,0.984929078,0.042553191,0.030851064,0.053333333,71,0.023886204,4.920531034,0.753889173,0.558752596,0.269441709,3598.015137,2,2,15,"(312, 520, 15)",unused,0.9,-1,-1,0.07,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_191318
0.014073451,0.034482759,0.042553191,0.966936285,0.969398476,0.042553191,0.023663726,0.034482759,0.012820513,0.051282051,0.010638298,0.961538462,1,0.010638298,0.010638298,0.013333333,71,0.026364803,5.011506081,0.538238585,0.439349487,0.278668538,2075.54834,3,2,21,"(468, 520, 21)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_220855
0.002718306,0.034482759,0.031914894,0.955453077,0.958770401,0.031914894,0.002515879,0.034482759,0,0.050632911,0,0.949367089,1,0,0,0,71,0.025856733,5.010501862,0.511344999,0.421747357,0.269099608,2431.396484,3,2,25,"(468, 520, 25)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_223851
0.02259887,0.066666667,0.031914894,0.944636015,0.978906823,0.031914894,0.021637216,0.034482759,0.000937647,0.063291139,0.010638298,0.924537488,0.97913257,0.010638298,0.000788022,0.013333333,71,0.025537252,4.928248644,0.762698889,0.578890413,0.245221436,123692.875,2,3,13,"(312, 520, 13)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190310
0.017028986,0.086956522,0.031914894,0.892210145,0.947695035,0.031914894,0.016666667,0.034482759,0.027670113,0.103896104,0.074468085,0.891917293,0.91412374,0.074468085,0.026921262,0.08,71,0.022886992,4.938368797,0.791831344,0.638104141,0.318569124,2033.336182,2,3,9,"(312, 520, 9)",unused,0.9,-1,-1,0.07,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_185106
0.011761561,0.034482759,0.031914894,0.962204192,0.965018773,0.031914894,0.0108857,0.034482759,0.012535948,0.033333333,0.031914894,0.942380952,0.93452381,0.031914894,0.01266166,0.033333333,71,0.024635315,4.934945345,0.786086679,0.636809647,0.279450789,82566.59375,2,3,9,"(312, 520, 9)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184956
0.002158365,0.022988506,0.031914894,0.978172885,0.97008508,0.031914894,0.003699764,0.022988506,0.000386997,0.026315789,0.010638298,0.973880597,0.989520483,0.010638298,0.000312891,0.013333333,71,0.022301912,5.052912474,0.572945982,0.522408605,0.341771469,636.2671509,2,3,7,"(312, 520, 7)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184651
0.019250726,0.039772727,0.031914894,0.954703283,0.968232861,0.031914894,0.025114155,0.028735632,0.013474952,0.039473684,0.021276596,0.973844673,0.989491437,0.021276596,0.010894642,0.026666667,71,0.02503705,4.919520855,0.724820167,0.510208786,0.209276475,207609.5625,2,3,23,"(312, 520, 23)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_175620
0.011738811,0.022988506,0.021276596,0.988629341,0.989476092,0.021276596,0.010864645,0.022988506,0.013157895,0.026315789,0.021276596,0.986842105,1,0.021276596,0.021276596,0.013333333,71,0.025067091,5.010951042,0.481224939,0.399973452,0.248504654,2854.342285,3,3,29,"(468, 520, 29)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_231353
0.000510725,0.022727273,0.021276596,0.97753396,0.979212521,0.021276596,0.000956251,0.011494253,0,0.013157895,0,0.973684211,0.978723404,0,0,0,71,0.026101351,5.058398724,0.233744793,0.242599599,0.228844084,2160.101807,3,3,25,"(468, 520, 25)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_225137
0.007910023,0.022988506,0.021276596,0.982883558,0.984158187,0.021276596,0.007320979,0.022988506,0.004385965,0.019736842,0.010638298,0.976973684,0.984042553,0.010638298,0.007092199,0.006666667,71,0.026524544,5.009636879,0.530063927,0.445237264,0.280479401,1916.82251,3,3,19,"(468, 520, 19)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_214254
0.000478927,0.011494253,0.021276596,0.988750306,0.979176098,0.021276596,0.000886525,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023790359,5.065885067,0.266499624,0.28197737,0.2596737,604.7052002,3,3,7,"(468, 520, 7)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_202442
0.000483969,0.011494253,0.021276596,0.977258682,0.968542668,0.021276596,0.000895857,0.011494253,0,0.025974026,0,0.974025974,1,0,0,0,71,0.023292303,5.050226688,0.214614637,0.223580576,0.211358145,2497.393066,2,3,29,"(312, 520, 29)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_201511
0.011531638,0.04494382,0.021276596,0.966441948,0.989503546,0.021276596,0.010918253,0.022988506,0.026315789,0.064935065,0.042553191,0.948225108,0.978865248,0.042553191,0.032194849,0.04,71,0.02797842,4.925122023,0.731228411,0.52709499,0.217088953,188530.2188,2,3,21,"(312, 520, 21)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_193259
0.002840909,0.034090909,0.021276596,0.95612596,0.969564729,0.021276596,0.002659574,0.022988506,0,0.025974026,0,0.948051948,0.978723404,0,0,0,71,0.023103952,5.037729979,0.559001446,0.497819945,0.330797553,817.3817139,2,3,9,"(312, 520, 9)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_185217
0.008281573,0.065934066,0.021276596,0.929070929,0.973887814,0.021276596,0.008017268,0.022988506,0.002081581,0.0875,0.031914894,0.913587454,0.969556153,0.031914894,0.002809441,0.026666667,71,0.02499938,4.933805227,0.787781745,0.67375496,0.300600946,65179.16016,2,3,7,"(312, 520, 7)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184458
0.001184593,0.022988506,0.021276596,0.977622614,0.979289015,0.021276596,0.001096379,0.022988506,0.000877193,0.026315789,0.010638298,0.974137931,0.98972854,0.010638298,0.00070922,0.013333333,71,0.023316622,5.058443785,0.239985771,0.241471738,0.225298338,2291.440674,2,3,27,"(312, 520, 27)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_181948
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.024572611,5.057726145,0.214776784,0.22374057,0.210688449,2504.341309,3,3,29,"(468, 520, 29)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_232845
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.024742603,5.06007576,0.230332427,0.231904179,0.214487761,2477.536133,3,3,29,"(468, 520, 29)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_232119
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.026467562,5.056016445,0.245671771,0.255169943,0.240872033,1641.146851,3,3,19,"(468, 520, 19)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_215240
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.026528358,5.061229467,0.263801232,0.265108898,0.245544136,1625.208374,3,3,19,"(468, 520, 19)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_214747
0.011235955,0.033707865,0.010638298,0.97752809,1,0.010638298,0.010638298,0.011494253,0,0.025974026,0,0.974025974,1,0,0,0,71,0.025990725,5.018842697,0.548164696,0.461034089,0.291183725,1479.387207,3,3,15,"(468, 520, 15)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_212029
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.025798798,5.064726353,0.252979159,0.264093667,0.247849323,1123.963013,3,3,13,"(468, 520, 13)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_210849
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.033088446,5.056697607,0.268402353,0.273729533,0.252680525,1111.800293,3,3,13,"(468, 520, 13)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_210526
0.00039185,0.022727273,0.010638298,0.977472089,0.989548339,0.010638298,0.000366838,0.011494253,0.001118881,0.026666667,0.021276596,0.973904849,0.979179401,0.021276596,0.000892724,0.026666667,71,0.025696754,5.023665905,0.5525195,0.470573977,0.294182941,1292.89209,3,3,13,"(468, 520, 13)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_210203
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.025099754,5.060602903,0.271897182,0.277693838,0.254985496,940.9425049,3,4,11,"(468, 520, 11)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_204847
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.025130987,5.025046587,0.555649638,0.483414635,0.301150113,1093.570679,3,4,11,"(468, 520, 11)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_204553
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.024214506,5.056766987,0.260851964,0.274921253,0.254711568,778.0196533,3,4,9,"(468, 520, 9)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_203717
0.002840909,0.022727273,0.010638298,0.978896104,0.990881459,0.010638298,0.002659574,0.011494253,0.008658009,0.038961039,0.010638298,0.967532468,0.994680851,0.010638298,0.007092199,0.013333333,71,0.024178267,5.021592855,0.560014278,0.500907302,0.307008907,889.2605591,3,4,9,"(468, 520, 9)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_203210
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023693323,5.029013634,0.570333481,0.521628857,0.317642108,689.5819092,3,4,7,"(468, 520, 7)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_202053
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.00877193,0.019736842,0.010638298,0.986842105,1,0.010638298,0.014184397,0.006666667,71,0.023405552,5.055575848,0.230430342,0.232036084,0.216543213,2461.394531,2,4,29,"(312, 520, 29)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_201148
0.011363636,0.022727273,0.010638298,0.988636364,1,0.010638298,0.010638298,0.011494253,0.008658009,0.032467532,0.010638298,0.974025974,1,0.010638298,0.014184397,0.006666667,71,0.02317524,5.030950546,0.476392373,0.395695776,0.266039923,2647.463623,2,4,29,"(312, 520, 29)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_200826
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.023842573,5.05548358,0.232712381,0.242692597,0.229576789,2155.276367,2,4,25,"(312, 520, 25)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_195817
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.02376771,5.061419249,0.250639513,0.252388522,0.23521056,2123.501953,2,4,25,"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_195521
0.011111111,0.044444444,0.010638298,0.955555556,0.989361702,0.010638298,0.010638298,0.011494253,0.016178266,0.076923077,0.042553191,0.937703963,0.980222437,0.042553191,0.024062817,0.04,71,0.024962902,4.914664268,0.713762075,0.50735724,0.202542707,219513,2,4,25,"(312, 520, 25)",unused,0.9,-1,-1,0.7,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_194632
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.024162769,5.058829308,0.243171655,0.252585888,0.239450708,1809.456421,2,4,21,"(312, 520, 21)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_194335
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.02620101,5.054189682,0.239357784,0.240790293,0.222848848,2309.12793,3,4,27,"(468, 520, 27)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_194227
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.02414155,5.057916164,0.262054145,0.262849763,0.245675541,1785.5177,2,4,21,"(312, 520, 21)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_194105
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.025653839,5.007175684,0.491146073,0.407953411,0.256559536,2662.186279,3,4,27,"(468, 520, 27)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_193506
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.024176836,5.054347992,0.263084352,0.264989644,0.247704007,1614.660889,2,4,19,"(312, 520, 19)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_192759
0.000295159,0.022727273,0.010638298,0.966058612,0.978863382,0.010638298,0.000276319,0.011494253,0.002252388,0.026666667,0.031914894,0.961184211,0.948033315,0.031914894,0.002342672,0.026666667,71,0.024394751,5.03059721,0.5395284,0.444663242,0.302132413,1752.949341,2,4,19,"(312, 520, 19)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_192539
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023781776,5.059517145,0.248920858,0.260454491,0.245554477,1293.159546,2,4,15,"(312, 520, 15)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_191848
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.026113749,5.063741922,0.240029998,0.248542979,0.235105403,1984.856323,3,4,23,"(468, 520, 23)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_191419
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.026501417,5.054156542,0.258157969,0.258231014,0.23985,1967.980469,3,4,23,"(468, 520, 23)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190827
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023749828,5.057946682,0.26903601,0.273366332,0.254705846,1104.42627,2,4,13,"(312, 520, 13)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190800
0.003787879,0.022727273,0.010638298,0.968181818,0.980851064,0.010638298,0.003546099,0.011494253,0,0.038461538,0,0.961538462,1,0,0,0,71,0.023662329,5.033748865,0.54862994,0.469112054,0.315556899,1211.668945,2,4,13,"(312, 520, 13)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190623
0.011235955,0.033707865,0.010638298,0.966292135,0.989361702,0.010638298,0.010638298,0.011494253,0.013443936,0.039473684,0.031914894,0.973828803,0.989478606,0.031914894,0.021507863,0.026666667,71,0.026681662,5.004906893,0.528634936,0.433055118,0.27579686,2245.828369,3,4,23,"(468, 520, 23)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190234
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023200035,5.056913137,0.260299087,0.275308937,0.255951419,776.6674194,2,4,9,"(312, 520, 9)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_185437
