val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_optimizer_lr,weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,datetime,joint_weight_decay
0.7736263736263737,0.8296703296703297,0.8085106382978723,0.9093406593406593,0.9547872340425532,0.8085106382978723,0.802127659574468,0.8218390804597702,0.6187928669410151,0.7098765432098766,0.6808510638297872,0.8544238683127572,0.938386524822695,0.6808510638297872,0.6750591016548463,0.6866666666666666,55,0.030019044876098633,4.143073081970215,0.660735011100769,0.5159856379032135,0.27435822784900665,767.0203247070312,2.0,27,"(312, 520, 27)",unused,0.9,-1,-1,0.007,0.001,,-1,50,1,-9.600000000000001,2.4,0.001,1000000,1,50,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240313_223015,0.0
0.4005847953216374,0.5,0.4361702127659574,0.8837719298245613,0.9676418439716312,0.4361702127659574,0.4225768321513003,0.4540229885057471,0.3071428571428571,0.4268292682926829,0.351063829787234,0.8564363143631434,0.9456855791962177,0.351063829787234,0.3296352583586626,0.3733333333333333,111,0.0299372673034667,4.845108509063721,0.6543723940849304,0.5077216327190399,0.2754837125539779,768.03369140625,2.0,27,"(312, 520, 27)",unused,0.9,-1,-1,0.007,0.001,,-1,50,1,-9.6,2.4,0.001,1000000,15,50,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240313_220324,0.0
0.4143115942028985,0.4945652173913043,0.4361702127659574,0.912778706800446,0.9678259683578831,0.4361702127659574,0.4125886524822695,0.4655172413793103,0.2428598484848484,0.325,0.3085106382978723,0.8833264119601327,0.9450295704625244,0.3085106382978723,0.2985332043842682,0.28,111,0.0271840095520019,4.829621315002441,0.6783023774623871,0.5176967084407806,0.2743127346038818,768.0232543945312,2.0,27,"(312, 520, 27)",unused,0.9,-1,-1,0.007,0.001,,-1,10,1,-9.6,2.4,0.001,1000000,15,50,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240313_211816,0.0
0.3963369963369963,0.4725274725274725,0.4361702127659574,0.909170140204623,0.954622157006603,0.4361702127659574,0.4085106382978723,0.4482758620689655,0.2613016167233035,0.3915662650602409,0.3085106382978723,0.8405480746515474,0.938994576554026,0.3085106382978723,0.2892344062556828,0.3266666666666666,111,0.0259280204772949,4.853053331375122,0.6295803785324097,0.5060834288597107,0.2740203291177749,775.8102416992188,2.0,29,"(312, 520, 29)",unused,0.9,-1,-1,0.001,0.001,0.008,-1,10,1,-9.6,2.4,0.001,1000000,15,50,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240313_200128,
