val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_optimizer_lr,weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,patience,min_pc_improvement,datetime
0.0155375139977603,0.1170212765957446,0.0531914893617021,0.7548989808689432,0.8199803325585553,0.0531914893617021,0.0177771556550951,0.0459770114942528,0.0139635558240209,0.1744186046511628,0.0425531914893617,0.730245923549853,0.8383101002690143,0.0425531914893617,0.012775168094317,0.0533333333333333,32,0.027390718460083,5.031775712966919,0.1857123300433159,0.3186686933040619,0.167161263525486,1.001829743385315,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.001,0.0001,0.0001,-1,1000000,1,-0.3,0.3,0.01,1000000,11,20,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240304_054106
0.0137497590129169,0.1263157894736842,0.0531914893617021,0.7985380116959064,0.8655437352245863,0.0531914893617021,0.0209882316265294,0.0459770114942528,0.020551636292377,0.1172839506172839,0.0531914893617021,0.7951236114978804,0.8376953020849996,0.0531914893617021,0.023450692333671,0.0466666666666666,82,0.0276637077331542,5.037870168685913,0.1884500160813331,0.3375661522150039,0.1689978018403053,1.0175622701644895,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.005,0.001,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,17,30,3,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_035139
0.0205644546147978,0.1263157894736842,0.0425531914893617,0.7332270069112174,0.8048570814528262,0.0425531914893617,0.0207832254085723,0.0459770114942528,0.0198412698412698,0.2111111111111111,0.0531914893617021,0.7133333333333332,0.8460992907801418,0.0531914893617021,0.0243161094224924,0.0533333333333333,45,0.0246105194091796,5.035748958587647,0.1818834319710731,0.3456687182188034,0.1612788662314415,0.9705652594566344,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.005,0.005,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,17,10,2,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_020538
0.0147230320699708,0.1530612244897959,0.0425531914893617,0.7269312320332729,0.8216942631836249,0.0425531914893617,0.0153495440729483,0.0459770114942528,0.0149501661129568,0.1627906976744186,0.0425531914893617,0.6844961240310078,0.7982269503546099,0.0425531914893617,0.0167173252279635,0.04,38,0.0273041725158691,5.047393798828125,0.1780916526913643,0.3331201523542404,0.1650382354855537,0.9909573197364808,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.005,0.0005,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,17,20,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_044124
0.0145833333333333,0.1354166666666666,0.0425531914893617,0.7484375,0.8281914893617021,0.0425531914893617,0.0148936170212765,0.0459770114942528,0.0194444444444444,0.1428571428571428,0.0425531914893617,0.7880952380952382,0.8921985815602836,0.0425531914893617,0.025886524822695,0.04,28,0.0279264450073242,5.033473253250122,0.1851784512400627,0.3327165991067886,0.1662823110818863,1.0023261308670044,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.001,0.005,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,17,10,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_064923
0.0150932887774993,0.1157894736842105,0.0425531914893617,0.8236491228070176,0.8970921985815603,0.0425531914893617,0.0168298998086232,0.0344827586206896,0.0142322097378277,0.1741573033707865,0.0319148936170212,0.769194756554307,0.8927304964539006,0.0319148936170212,0.026950354609929,0.02,53,0.0276780128479003,5.045612573623657,0.1777145639061927,0.3270132094621658,0.1641060039401054,0.987635374069214,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.001,0.001,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,11,30,2,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_075523
0.0319865319865319,0.1616161616161616,0.0425531914893617,0.6447811447811448,0.7322695035460992,0.0425531914893617,0.0336879432624113,0.0459770114942528,0.0153061224489795,0.2551020408163265,0.0212765957446808,0.6054421768707483,0.7907801418439717,0.0212765957446808,0.0159574468085106,0.0266666666666666,22,0.0274624824523925,5.046548128128052,0.1780572235584259,0.326528325676918,0.1659391149878502,0.991975724697113,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.0005,0.005,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,11,10,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_110936
0.0126392704517704,0.1302083333333333,0.0425531914893617,0.7480280136530135,0.8287404085276424,0.0425531914893617,0.0145448523108097,0.0402298850574712,0.0140562248995983,0.1204819277108433,0.0212765957446808,0.7449799196787148,0.8280141843971632,0.0212765957446808,0.0124113475177304,0.0266666666666666,28,0.0277328491210937,5.039441823959351,0.1787552833557129,0.315545305609703,0.1662403121590614,0.9948892593383788,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.0001,0.0001,0.0001,-1,1000000,1,-0.3,0.3,0.1,1000000,17,10,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_201735
0.0213541666666666,0.1302083333333333,0.0425531914893617,0.6950644841269842,0.7772289766970617,0.0425531914893617,0.026063829787234,0.0402298850574712,0.0045454545454545,0.1590909090909091,0.0212765957446808,0.6392045454545454,0.7180851063829787,0.0212765957446808,0.0085106382978723,0.0133333333333333,42,0.027360200881958,5.032756805419922,0.1911272257566452,0.3542098253965378,0.1686161682009697,1.005833387374878,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.005,0.0005,0.0001,-1,1000000,1,-0.3,0.3,0.01,1000000,11,30,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240303_234300
0.0217923920051579,0.1117021276595744,0.0425531914893617,0.7736702127659574,0.8388297872340424,0.0425531914893617,0.023920051579626,0.0402298850574712,0.0195721925133689,0.1647058823529411,0.0531914893617021,0.7426704014939309,0.8228638973319825,0.0531914893617021,0.0215667311411992,0.0533333333333333,22,0.0264244079589843,5.038332939147949,0.1915863677859306,0.3348549157381058,0.1703088954091072,1.0221995115280151,2.0,25,"(312, 520, 25)",unused,0.7,-1,-1,0.005,0.0001,0.0001,-1,1000000,1,-0.3,0.3,0.01,1000000,11,10,1,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240304_003235
