val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_optimizer_lr,weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,patience,min_pc_improvement,datetime
0.552014652014652,0.6153846153846154,0.5957446808510638,0.923992673992674,0.9689716312056738,0.5957446808510638,0.5804964539007093,0.5977011494252874,0.2974254742547425,0.4024390243902439,0.3404255319148936,0.8714430894308942,0.9570035460992908,0.3404255319148936,0.3232860520094562,0.3466666666666667,62,0.0254459381103515,4.867142677307129,0.7058896422386169,0.5560248494148254,0.3280197978019714,720.6339721679688,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.0008,0.001,0.065,-1,10,1,-4.800000000000001,2.4,0.001,1000000,15,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_085301
0.5087474120082814,0.592391304347826,0.5425531914893617,0.8908011272141707,0.9463159968479118,0.5425531914893617,0.5191995947315096,0.5689655172413793,0.4057907113462669,0.5,0.4361702127659574,0.8536155202821869,0.9270516717325228,0.4361702127659574,0.4259118541033435,0.46,82,0.0249080657958984,4.878718376159668,0.6888399720191956,0.5597604811191559,0.3278562128543854,722.3429565429688,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.0008,0.001,0.065,-1,10,1,-4.800000000000001,1.2,0.001,1000000,20,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_055752
0.5148148148148147,0.5555555555555556,0.5425531914893617,0.937037037037037,0.9663120567375886,0.5425531914893617,0.5372340425531915,0.5402298850574713,0.326058201058201,0.4404761904761904,0.351063829787234,0.8288690476190477,0.9268617021276596,0.351063829787234,0.3534278959810875,0.3733333333333333,42,0.0249941349029541,4.868031024932861,0.71111199259758,0.5744925141334534,0.3299262374639511,713.0463256835938,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-4.800000000000001,2.4,0.001,1000000,10,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_061631
0.5036630036630036,0.5659340659340659,0.5319148936170213,0.9194139194139191,0.9592198581560284,0.5319148936170213,0.5177304964539008,0.5459770114942529,0.3249999999999999,0.4404761904761904,0.3723404255319149,0.8253968253968255,0.9202127659574468,0.3723404255319149,0.3716312056737589,0.3733333333333333,82,0.0244007110595703,4.883296012878418,0.6900825500488281,0.5845733284950256,0.3296585381031036,709.9478149414062,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-1.2000000000000002,1.2,0.001,1000000,20,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240313_050335
0.4878544676297485,0.5561797752808989,0.5319148936170213,0.8880149812734082,0.9152482269503546,0.5319148936170213,0.4938196555217832,0.5459770114942529,0.3203921568627451,0.4588235294117647,0.3723404255319149,0.8092156862745098,0.9179078014184398,0.3723404255319149,0.3570921985815602,0.3866666666666666,42,0.025184154510498,4.876666069030762,0.7055781781673431,0.5692534446716309,0.329150840640068,712.1885375976562,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-4.800000000000001,4.8,0.001,1000000,10,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_093736
0.4772774327122153,0.5706521739130435,0.5212765957446809,0.8782197969840991,0.9340023544950756,0.5212765957446809,0.4883991894630193,0.5459770114942529,0.3219870664315108,0.4444444444444444,0.3829787234042553,0.8477366255144032,0.9290780141843972,0.3829787234042553,0.3427051671732523,0.4,42,0.0255689620971679,4.873804330825806,0.7039861977100372,0.5879691541194916,0.3309867978096008,709.5206909179688,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-1.2000000000000002,0.3,0.001,1000000,10,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240312_212619
0.4782661782661782,0.5604395604395604,0.5212765957446809,0.9046703296703296,0.9467198581560284,0.5212765957446809,0.4821513002364066,0.5402298850574713,0.3142857142857143,0.4464285714285714,0.351063829787234,0.8479497354497356,0.956323877068558,0.351063829787234,0.3354609929078014,0.38,42,0.024139404296875,4.884340524673462,0.6846725344657898,0.5713099837303162,0.3307917416095733,706.9682006835938,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-4.800000000000001,0.3,0.001,1000000,10,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240314_195818
0.4439324116743471,0.5376344086021505,0.5212765957446809,0.8637992831541218,0.9290780141843972,0.5212765957446809,0.4924012158054711,0.5057471264367817,0.2786821705426356,0.4244186046511627,0.3191489361702128,0.7713178294573643,0.9078014184397164,0.3191489361702128,0.3152482269503546,0.34,62,0.0247905254364013,4.8787994384765625,0.703587144613266,0.5760992467403412,0.3294212073087692,705.7801513671875,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-4.800000000000001,0.3,0.001,1000000,15,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240314_202223
0.4531028906407924,0.5927835051546392,0.5212765957446809,0.8150773195876289,0.915558510638298,0.5212765957446809,0.4852941176470588,0.5459770114942529,0.3564985994397759,0.5176470588235295,0.425531914893617,0.7683473389355743,0.8933637284701115,0.425531914893617,0.3911600810536981,0.4533333333333333,62,0.0252242088317871,4.892797946929932,0.6682681143283844,0.575351744890213,0.3297598361968994,711.1293334960938,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.08,0.001,0.065,-1,10,1,-4.800000000000001,2.4,0.001,1000000,15,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_063853
0.4675785207700101,0.5638297872340425,0.5106382978723404,0.8280141843971632,0.9024822695035462,0.5106382978723404,0.4924012158054711,0.5287356321839081,0.3227450980392157,0.4823529411764706,0.3936170212765957,0.7648926237161531,0.8849206349206348,0.3936170212765957,0.3624113475177304,0.4133333333333333,82,0.0249347686767578,4.869318246841431,0.7041167318820953,0.56891268491745,0.3284394443035126,720.6806640625,2.0,23,"(312, 520, 23)",unused,0.6,-1,-1,0.008,0.001,0.065,-1,10,1,-4.800000000000001,4.8,0.001,1000000,20,1,4,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240315_113235
