val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_lr,joint_weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,last_layer_epochs,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,datetime
0.8814814814814814,0.9277777777777778,0.925531914893617,0.9444444444444444,0.9787234042553192,0.925531914893617,0.9148936170212764,0.9252873563218392,0.6930894308943089,0.7987804878048781,0.7978723404255319,0.845528455284553,0.9397163120567376,0.7978723404255319,0.7890070921985815,0.78,37,0.0313177108764648,1.0271342992782593,0.6238952279090881,0.5463893115520477,0.285700261592865,742.1538696289062,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_121821
0.8170289855072462,0.8858695652173914,0.8829787234042553,0.9112318840579712,0.9663120567375888,0.8829787234042553,0.8705673758865248,0.8793103448275862,0.7987341772151899,0.8670886075949367,0.8617021276595744,0.8902953586497889,0.9379432624113474,0.8617021276595744,0.8496453900709219,0.86,37,0.0295124053955078,0.988318532705307,0.6373409628868103,0.5446042716503143,0.286414310336113,743.2745971679688,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_171335
0.8113553113553112,0.8791208791208791,0.8617021276595744,0.9047619047619048,0.9503546099290782,0.8617021276595744,0.8421985815602836,0.8735632183908046,0.5800766283524904,0.7298850574712644,0.6702127659574468,0.7634099616858236,0.8962765957446809,0.6702127659574468,0.6670212765957446,0.6866666666666666,37,0.0255594253540039,2.645524263381958,0.6253441274166107,0.5382800698280334,0.2870952188968658,739.646484375,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_150953
0.7971014492753623,0.8695652173913043,0.8617021276595744,0.8967391304347826,0.952127659574468,0.8617021276595744,0.8439716312056738,0.8620689655172413,0.6951807228915663,0.8072289156626506,0.7872340425531915,0.8413654618473897,0.9237588652482268,0.7872340425531915,0.7755319148936171,0.7866666666666666,37,0.0322716236114501,1.4237955808639526,0.6084775328636169,0.5415982604026794,0.2856536656618118,736.469482421875,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_181321
0.7956989247311828,0.8817204301075269,0.8617021276595744,0.8978494623655914,0.9627659574468084,0.8617021276595744,0.8439716312056735,0.8735632183908046,0.7218253968253968,0.8392857142857143,0.8191489361702128,0.8630952380952381,0.9698581560283688,0.8191489361702128,0.8166666666666667,0.82,37,0.028900146484375,0.9910113215446472,0.6435681879520416,0.5510723292827606,0.2859828174114227,739.1746826171875,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_010845
0.7771739130434783,0.8532608695652174,0.851063829787234,0.8894927536231884,0.9450354609929078,0.851063829787234,0.8315602836879433,0.8448275862068966,0.5650980392156862,0.7,0.6702127659574468,0.7588235294117647,0.8617021276595743,0.6702127659574468,0.6602836879432624,0.66,26,0.0310854911804199,1.3836209774017334,0.6282110512256622,0.5481113493442535,0.2879202365875244,748.5091552734375,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.1,0.01,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,10,15,1,300,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240326_052706
0.7695035460992908,0.8617021276595744,0.851063829787234,0.8936170212765957,0.9680851063829788,0.851063829787234,0.8368794326241134,0.8505747126436781,0.4992717086834733,0.6411764705882353,0.5957446808510638,0.7213725490196078,0.8072695035460992,0.5957446808510638,0.5759878419452887,0.5933333333333334,26,0.0277681350708007,3.752765417098999,0.6344029009342194,0.5455912053585052,0.2863132059574127,742.6256103515625,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.1,7.5e-05,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,10,15,1,300,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240326_131116
0.7902621722846443,0.8539325842696629,0.851063829787234,0.9176029962546816,0.9432624113475178,0.851063829787234,0.8120567375886526,0.8505747126436781,0.6966244725738396,0.7911392405063291,0.7872340425531915,0.8734177215189873,0.925531914893617,0.7872340425531915,0.750709219858156,0.78,37,0.0272672176361084,1.4955978393554688,0.6268578469753265,0.5410849452018738,0.2858160734176636,741.3053588867188,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_100946
0.7893772893772893,0.8571428571428571,0.851063829787234,0.9047619047619048,0.950354609929078,0.851063829787234,0.8315602836879433,0.8505747126436781,0.6845528455284553,0.7865853658536586,0.7659574468085106,0.8252032520325202,0.9078014184397164,0.7659574468085106,0.7581560283687944,0.7666666666666667,37,0.0253775119781494,1.3306349515914917,0.6321258842945099,0.5343443751335144,0.2859775125980377,744.483642578125,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_130134
0.7688644688644689,0.8461538461538461,0.8404255319148937,0.9010989010989012,0.9432624113475176,0.8404255319148937,0.8095744680851061,0.8390804597701149,0.6579166666666667,0.75625,0.7340425531914894,0.8572916666666666,0.9210992907801416,0.7340425531914894,0.7060283687943262,0.74,37,0.0338563919067382,1.6981226801872251,0.6307568848133087,0.5417357087135315,0.2847587168216705,742.850341796875,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_141546
0.736111111111111,0.84375,0.8297872340425532,0.8697916666666666,0.9627659574468084,0.8297872340425532,0.8191489361702128,0.8275862068965517,0.550187265917603,0.7191011235955056,0.6702127659574468,0.749063670411985,0.8918439716312057,0.6702127659574468,0.6659574468085105,0.6666666666666666,37,0.0247414112091064,2.680775880813598,0.6204690635204315,0.5408200919628143,0.2834594249725342,744.5490112304688,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_155252
0.7383512544802866,0.8333333333333334,0.8297872340425532,0.8763440860215054,0.9414893617021276,0.8297872340425532,0.801418439716312,0.8218390804597702,0.6945833333333333,0.78125,0.7872340425531915,0.8583333333333334,0.9113475177304964,0.7872340425531915,0.7638297872340425,0.7666666666666667,37,0.0291578769683837,1.3494402170181274,0.6332067549228668,0.5446729362010956,0.2831015735864639,741.6207275390625,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_014808
0.7535460992907801,0.8457446808510638,0.8297872340425532,0.8865248226950355,0.9609929078014184,0.8297872340425532,0.8138297872340424,0.8333333333333334,0.5596899224806201,0.7209302325581395,0.6808510638297872,0.7616279069767442,0.8794326241134751,0.6808510638297872,0.6535460992907801,0.68,37,0.0265412330627441,2.9434621334075928,0.6212410926818848,0.5401611030101776,0.2854571044445038,742.811767578125,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0005,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_045048
0.7280701754385965,0.8368421052631579,0.8191489361702128,0.8666666666666668,0.9503546099290782,0.8191489361702128,0.7960992907801417,0.8218390804597702,0.6593537414965985,0.7797619047619048,0.7446808510638298,0.8198412698412698,0.9191489361702126,0.7446808510638298,0.7404761904761904,0.7533333333333333,1051,0.0271708965301513,1.3079452514648438,0.1949852257966995,0.1224763505160808,-0.0503192339092493,37010587648.0,3.0,29,"(468, 520, 29)",unused,0.9,-1,-1,0.1,0.05,0,-1,100,1,-9.6,2.4,0.001,1000000,100,50,10,50,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240319_130106
0.7677902621722846,0.8258426966292135,0.8191489361702128,0.8782771535580524,0.906028368794326,0.8191489361702128,0.7872340425531915,0.8218390804597702,0.6164658634538153,0.7289156626506024,0.723404255319149,0.7751004016064258,0.875886524822695,0.723404255319149,0.7145390070921986,0.7,37,0.0265817642211914,3.1931493282318115,0.6146495938301086,0.5414900183677673,0.2881061434745788,743.033447265625,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0005,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_070125
0.7200716845878137,0.8172043010752689,0.8085106382978723,0.8709677419354839,0.9326241134751772,0.8085106382978723,0.7776595744680849,0.8045977011494253,0.5847058823529412,0.7235294117647059,0.7127659574468085,0.7872549019607842,0.9051418439716312,0.7127659574468085,0.6985815602836879,0.6866666666666666,73,0.0281338691711425,1.8026506304740904,0.6360670328140259,0.5406839847564697,0.2863126099109649,746.3548583984375,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,12,12,5,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240328_220131
0.7347670250896057,0.8225806451612904,0.8085106382978723,0.8548387096774194,0.9202127659574468,0.8085106382978723,0.7872340425531913,0.8103448275862069,0.6488372093023256,0.7965116279069767,0.7659574468085106,0.7984496124031006,0.9290780141843972,0.7659574468085106,0.751063829787234,0.7666666666666667,37,0.0266830921173095,2.5294175148010254,0.6120419502258301,0.5399340093135834,0.2871328145265579,742.6448974609375,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_201020
0.7263157894736842,0.8315789473684211,0.8085106382978723,0.8631578947368421,0.946808510638298,0.8085106382978723,0.7943262411347517,0.8160919540229885,0.5926356589147286,0.75,0.7021276595744681,0.8042635658914727,0.9184397163120568,0.7021276595744681,0.6783687943262411,0.7133333333333334,37,0.0304210186004638,2.7236164808273315,0.6097496151924133,0.5454265773296356,0.2859673202037811,736.9673461914062,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_210945
0.7245614035087721,0.8315789473684211,0.8085106382978723,0.8719298245614036,0.9556737588652484,0.8085106382978723,0.7854609929078015,0.8160919540229885,0.5307407407407407,0.7222222222222222,0.6808510638297872,0.7537037037037037,0.9113475177304964,0.6808510638297872,0.6617021276595745,0.6666666666666666,37,0.0296001434326171,3.0945993661880493,0.6174269914627075,0.5491116046905518,0.2870453745126724,737.68994140625,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0005,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_055544
0.705263157894737,0.8157894736842105,0.7978723404255319,0.868421052631579,0.952127659574468,0.7978723404255319,0.7765957446808509,0.7988505747126436,0.6929166666666667,0.78125,0.776595744680851,0.8458333333333332,0.9148936170212766,0.776595744680851,0.7592198581560283,0.7666666666666667,201,0.0266757011413574,3.5550493001937866,0.3417839258909225,0.2479502260684967,-0.0440854299813509,10658805760.0,3.0,29,"(468, 520, 29)",unused,0.9,-1,-1,0.1,0.05,0,-1,100,1,-9.6,2.4,0.001,1000000,150,50,1,50,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240319_093243
0.7152777777777777,0.8229166666666666,0.7978723404255319,0.8541666666666666,0.946808510638298,0.7978723404255319,0.7907801418439716,0.8045977011494253,0.5945736434108527,0.7325581395348837,0.7021276595744681,0.7674418604651163,0.8847517730496453,0.7021276595744681,0.699645390070922,0.6933333333333334,37,0.0263614654541015,2.320716619491577,0.6111981868743896,0.5386103093624115,0.285296618938446,742.5177612304688,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_191219
0.729824561403509,0.8315789473684211,0.7978723404255319,0.8578947368421053,0.9414893617021276,0.7978723404255319,0.7872340425531915,0.8160919540229885,0.6507936507936508,0.7738095238095238,0.7446808510638298,0.7936507936507935,0.9007092198581561,0.7446808510638298,0.7411347517730495,0.7466666666666667,37,0.0250906944274902,2.9734880924224854,0.6202938556671143,0.5406734943389893,0.2836373299360275,737.5670166015625,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0005,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_201207
0.6927083333333334,0.8125,0.7978723404255319,0.857638888888889,0.9503546099290782,0.7978723404255319,0.7712765957446809,0.7931034482758621,0.564367816091954,0.7241379310344828,0.6808510638297872,0.7662835249042146,0.8936170212765957,0.6808510638297872,0.6670212765957446,0.68,37,0.033879280090332,2.645935773849488,0.6281639337539673,0.539754718542099,0.2822505682706833,744.0059204101562,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_220837
0.7195035460992907,0.8297872340425532,0.7978723404255319,0.8723404255319149,0.9432624113475176,0.7978723404255319,0.7599290780141844,0.8160919540229885,0.644313725490196,0.7705882352941177,0.7553191489361702,0.8333333333333333,0.9432624113475178,0.7553191489361702,0.7468085106382979,0.74,37,0.0284245014190673,2.0212820768356323,0.6164097487926483,0.5326111018657684,0.284952163696289,740.4308471679688,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_231033
0.7074468085106383,0.8138297872340425,0.7978723404255319,0.8670212765957447,0.9414893617021276,0.7978723404255319,0.7677304964539006,0.7988505747126436,0.6473251028806584,0.7469135802469136,0.7340425531914894,0.8333333333333334,0.8971631205673758,0.7340425531914894,0.7148936170212765,0.7266666666666667,37,0.0351715087890625,2.206682324409485,0.6324391961097717,0.5427873730659485,0.2846546024084091,743.1477661132812,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.0001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_022656
0.683848797250859,0.8144329896907216,0.7978723404255319,0.8505154639175257,0.952127659574468,0.7978723404255319,0.7730496453900708,0.7931034482758621,0.5445692883895131,0.7134831460674157,0.6595744680851063,0.7659176029962546,0.9131205673758864,0.6595744680851063,0.6553191489361702,0.66,37,0.0252435207366943,3.604411244392395,0.6503758728504181,0.541331946849823,0.2865291833877563,749.21533203125,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,12,12,2,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240330_044420
0.6598639455782312,0.8010204081632653,0.7872340425531915,0.8418367346938775,0.952127659574468,0.7872340425531915,0.7588652482269503,0.7758620689655172,0.4528985507246376,0.6630434782608695,0.5638297872340425,0.6869565217391305,0.8638297872340426,0.5638297872340425,0.549645390070922,0.5866666666666667,36,0.0268354415893554,3.975128293037415,0.6259596049785614,0.5360006093978882,0.2853681296110153,745.8760986328125,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.1,0.0005,-1,-1,5000000,1,-0.9600000000000002,24.0,10.0,1000000,10,15,2,100,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240326_100900
0.6975694444444445,0.8177083333333334,0.7872340425531915,0.859375,0.948581560283688,0.7872340425531915,0.7634751773049645,0.7988505747126436,0.5014336917562724,0.6935483870967742,0.6170212765957447,0.7204301075268817,0.9007092198581559,0.6170212765957447,0.6322695035460992,0.62,26,0.0258269309997558,3.8020888566970825,0.6279451251029968,0.5410321354866028,0.2875715941190719,748.142578125,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.1,5e-05,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,10,15,1,300,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240326_110206
0.683848797250859,0.8092783505154639,0.7872340425531915,0.8298969072164949,0.9308510638297872,0.7872340425531915,0.7659574468085106,0.7873563218390804,0.5296703296703297,0.7197802197802198,0.6808510638297872,0.7527472527472527,0.9042553191489362,0.6808510638297872,0.6673758865248227,0.66,73,0.0256800651550292,1.0052054226398468,0.6272640526294708,0.5422486364841461,0.2888091206550598,750.8229370117188,3.0,29,"(468, 520, 29)",unused,0.8,-1,-1,0.4,0.001,-1,-1,5000000,1,-9.6,2.4,0.001,1000000,12,12,5,85,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,20240329_042808
